 Experiment number: ,,#209
 Experiment date: ,,November-22-2022
 Animal Strain: ,,
 Animal Birthdate: ,,November-22-2022
 Color of Animal: ,,White
 Size of Animal: ,,Regular
Analysis Length:,,"0"""
Analysis Start@:,,"0"""
Dstance Traveled:,,    455.14(meters)

Behavior Profile-Behavior List
From Frame,To Frame,Length(frames),Behavior,Comment,
8903247,8903253,6,Remain Low,LeftWall(Night),
8903253,8903259,6,Rear Up,LeftWall(Night),
8903259,8903271,12,"(null)(CDtoPR, CDfromPR)",LeftWall(Night),
8903271,8903307,36,Remain Low,LeftWall(Night),
8903307,8903325,18,Unknown Behavior,LeftWall(Night),
8903325,8903537,212,Remain Low,LeftWall(Night),
8903537,8903850,313,Pause,Night,
8903850,8903853,3,Remain Low,,
8903853,8903859,6,Turn,LeftWall(Night),
8903859,8903865,6,Remain Low,LeftWall(Night),
8903865,8903871,6,Turn,face-front/back,LeftWall(Night),
8903871,8903877,6,Remain Low,LeftWall(Night),
8903877,8903883,6,Turn,LeftWall(Night),
8903883,8903919,36,Remain Low,LeftWall(Night),
8903919,8903925,6,Turn,face-front/back,LeftWall(Night),
8903925,8903931,6,Turn,LeftWall(Night),
8903931,8903937,6,Remain Low,LeftWall(Night),
8903937,8903943,6,Turn,face-front/back,LeftWall(Night),
8903943,8903949,6,Turn,LeftWall(Night),
8903949,8903955,6,Remain Low,LeftWall(Night),
8903955,8903961,6,Turn,face-front/back,LeftWall(Night),
8903961,8903971,10,Turn,LeftWall(Night),
8903971,8903982,11,Remain Low,LeftWall(Night),
8903982,8903988,6,Turn,face-front/back,LeftWall(Night),
8903988,8903994,6,Turn,LeftWall(Night),
8903994,8904102,108,Remain Low,LeftWall(Night),
8904102,8904108,6,Turn,face-front/back,LeftWall(Night),
8904108,8904114,6,Turn,LeftWall(Night),
8904114,8904132,18,Remain Low,LeftWall(Night),
8904132,8904138,6,Turn,LeftWall(Night),
8904138,8904144,6,Turn,LeftWall(Night),
8904144,8904150,6,Remain Low,LeftWall(Night),
8904150,8904152,2,Turn,face-front/back,LeftWall(Night),
8904152,8904499,347,Groom,PLF,LeftWall(Night),
8904499,8904572,73,Remain Low,face-front/back,LeftWall(Night),
8904572,8904578,6,Turn,LeftWall(Night),
8904578,8904602,24,Remain Low,LeftWall(Night),
8904602,8904608,6,Turn,LeftWall(Night),
8904608,8904636,28,Remain Low,LeftWall(Night),
8904636,8904647,11,Turn,face-front/back,LeftWall(Night),
8904647,8904660,13,Remain Low,LeftWall(Night),
8904660,8904767,107,Pause,Night,
8904767,8904773,6,Turn,LeftWall(Night),
8904773,8904779,6,Turn,face-front/back,LeftWall(Night),
8904779,8904785,6,Remain Low,LeftWall(Night),
8904785,8904791,6,Walk Right,LeftWall(Night),
8904791,8904797,6,Walk Left,LeftWall(Night),
8904797,8904827,30,Remain Low,LeftWall(Night),
8904827,8904833,6,Turn,LeftWall(Night),
8904833,8904839,6,Remain Low,LeftWall(Night),
8904839,8904845,6,Turn,face-front/back,LeftWall(Night),
8904845,8904857,12,Remain Low,LeftWall(Night),
8904857,8904863,6,Walk Slowly,LeftWall(Night),
8904863,8904869,6,Remain Low,LeftWall(Night),
8904869,8904879,10,Turn,face-front/back,LeftWall(Night),
8904879,8904890,11,Remain Low,LeftWall(Night),
8904890,8904899,9,Turn,face-front/back,LeftWall(Night),
8904899,8904965,66,Remain Low,LeftWall(Night),
8904965,8904971,6,Turn,LeftWall(Night),
8904971,8904977,6,Turn,face-front/back,LeftWall(Night),
8904977,8904989,12,Remain Low,LeftWall(Night),
8904989,8904995,6,Turn,LeftWall(Night),
8904995,8905004,9,Turn,face-front/back,LeftWall(Night),
8905004,8905124,120,Remain Low,LeftWall(Night),
8905124,8905130,6,Walk Slowly,LeftWall(Night),
8905130,8905139,9,Unknown Behavior,,
8905139,8905181,42,Remain Low,LeftWall(Night),
8905181,8905187,6,Walk Slowly,LeftWall(Night),
8905187,8905193,6,Remain Low,LeftWall(Night),
8905193,8905199,6,Turn,LeftWall(Night),
8905199,8905217,18,Turn,face-front/back,LeftWall(Night),
8905217,8905415,198,Remain Low,LeftWall(Night),
8905415,8905421,6,Turn,LeftWall(Night),
8905421,8905427,6,Remain Low,LeftWall(Night),
8905427,8905433,6,Turn,LeftWall(Night),
8905433,8906278,845,Remain Low,LeftWall(Night),
8906278,8907204,926,Sleep,LeftWall(Night),
8907204,8907400,196,Twitch,LeftWall(Night),
8907400,8907445,45,Sleep,Floor(Night),
8907445,8907714,269,Twitch,LeftWall(Night),
8907714,8907749,35,Sleep,LeftWall(Night),
8907749,8908029,280,Twitch,LeftWall(Night),
8908029,8908060,31,Sleep,LeftWall(Night),
8908060,8908360,300,Twitch,LeftWall(Night),
8908360,8908361,1,Awaken,LeftWall(Night),
8908361,8908428,67,Remain Low,LeftWall(Night),
8908428,8908434,6,Turn,LeftWall(Night),
8908434,8908482,48,Remain Low,LeftWall(Night),
8908482,8908488,6,Walk Right,Floor(Night),
8908488,8908584,96,Remain Low,Floor(Night),
8908584,8908590,6,Walk Slowly,Floor(Night),
8908590,8908644,54,Remain Low,LeftWall(Night),
8908644,8908654,10,Turn,LeftWall(Night),
8908654,8908665,11,Walk Right,Floor(Night),
8908665,8908707,42,Remain Low,Floor(Night),
8908707,8908713,6,Walk Left,Floor(Night),
8908713,8908719,6,Walk Right,Floor(Night),
8908719,8908773,54,Remain Low,Floor(Night),
8908773,8908779,6,Walk Left,LeftWall(Night),
8908779,8908785,6,Remain Low,LeftWall(Night),
8908785,8908797,12,Walk Slowly,LeftWall(Night),
8908797,8908803,6,Walk Right,Floor(Night),
8908803,8908819,16,Remain Low,LeftWall(Night),
8908819,8909149,330,Groom,PLF,LeftWall(Night),
8909149,8909150,1,Remain Low,LeftWall(Night),
8909150,8909276,126,Pause,Night,
8909276,8909282,6,Turn,LeftWall(Night),
8909282,8909288,6,Turn,face-front/back,LeftWall(Night),
8909288,8909294,6,Turn,LeftWall(Night),
8909294,8909348,54,Remain Low,LeftWall(Night),
8909348,8909354,6,Turn,face-front/back,LeftWall(Night),
8909354,8909432,78,Remain Low,LeftWall(Night),
8909432,8909438,6,Turn,LeftWall(Night),
8909438,8909663,225,Remain Low,LeftWall(Night),
8909663,8909669,6,Turn,LeftWall(Night),
8909669,8909691,22,Remain Low,LeftWall(Night),
8909691,8909705,14,Turn,face-front/back,LeftWall(Night),
8909705,8909759,54,Remain Low,LeftWall(Night),
8909759,8909765,6,Turn,LeftWall(Night),
8909765,8909951,186,Remain Low,LeftWall(Night),
8909951,8909957,6,Turn,face-front/back,LeftWall(Night),
8909957,8909963,6,Turn,LeftWall(Night),
8909963,8910143,180,Remain Low,LeftWall(Night),
8910143,8910149,6,Turn,face-front/back,LeftWall(Night),
8910149,8910155,6,Turn,LeftWall(Night),
8910155,8910161,6,Remain Low,LeftWall(Night),
8910161,8910167,6,Turn,face-front/back,LeftWall(Night),
8910167,8910173,6,Turn,LeftWall(Night),
8910173,8910293,120,Remain Low,LeftWall(Night),
8910293,8910299,6,Turn,face-front/back,LeftWall(Night),
8910299,8910455,156,Remain Low,LeftWall(Night),
8910455,8910461,6,Turn,LeftWall(Night),
8910461,8910467,6,Remain Low,LeftWall(Night),
8910467,8910476,9,Turn,face-front/back,LeftWall(Night),
8910476,8910573,97,Remain Low,LeftWall(Night),
8910573,8915266,4693,Sleep,LeftWall(Night),
8915266,8915280,14,Twitch,LeftWall(Night),
8915280,8915394,114,Sleep,LeftWall(Night),
8915394,8915440,46,Twitch,LeftWall(Night),
8915440,8915472,32,Sleep,LeftWall(Night),
8915472,8915505,33,Twitch,LeftWall(Night),
8915505,8920252,4747,Sleep,LeftWall(Night),
8920252,8920368,116,Twitch,LeftWall(Night),
8920368,8920465,97,Sleep,LeftWall(Night),
8920465,8920533,68,Awaken,Floor(Night),
8920533,8920539,6,Walk Right,LeftWall(Night),
8920539,8920581,42,Remain Low,LeftWall(Night),
8920581,8920587,6,Walk Slowly,Floor(Night),
8920587,8920640,53,Unknown Behavior,,
8920640,8920652,12,Remain Low,Floor(Night),
8920652,8920658,6,Walk Slowly,Floor(Night),
8920658,8920664,6,Remain Low,Floor(Night),
8920664,8920670,6,Walk Slowly,Floor(Night),
8920670,8920826,156,Remain Low,Floor(Night),
8920826,8920832,6,Turn,Floor(Night),
8920832,8920868,36,Remain Low,Floor(Night),
8920868,8921509,641,Stretch Body,Floor(Night),
8921509,8921820,311,Groom,B_L,Floor(Night),
8921820,8921896,76,Remain Low,Floor(Night),
8921896,8921908,12,Stationary,Floor(Night),
8921908,8922052,144,Remain Low,Floor(Night),
8922052,8922073,21,Unknown Behavior,Floor(Night),
8922073,8922277,204,Remain Low,Floor(Night),
8922277,8922283,6,Turn,face-front/back,Floor(Night),
8922283,8922289,6,Remain Low,Floor(Night),
8922289,8922295,6,Turn,Floor(Night),
8922295,8922304,9,Turn,face-front/back,Floor(Night),
8922304,8922322,18,Remain Low,Floor(Night),
8922322,8922328,6,Turn,Floor(Night),
8922328,8922337,9,Turn,face-front/back,Floor(Night),
8922337,8922343,6,Remain Low,Floor(Night),
8922343,8922349,6,Turn,face-front/back,Floor(Night),
8922349,8922355,6,Remain Low,Floor(Night),
8922355,8922367,12,Turn,face-front/back,Floor(Night),
8922367,8922373,6,Remain Low,Floor(Night),
8922373,8922379,6,Turn,face-front/back,Floor(Night),
8922379,8922445,66,Remain Low,Floor(Night),
8922445,8922451,6,Turn,face-front/back,Floor(Night),
8922451,8922457,6,Turn,Floor(Night),
8922457,8922481,24,Unknown Behavior,Floor(Night),
8922481,8922511,30,Remain Low,Floor(Night),
8922511,8922517,6,Turn,Floor(Night),
8922517,8922526,9,Turn,face-front/back,Floor(Night),
8922526,8922536,10,Turn,Floor(Night),
8922536,8922583,47,Remain Low,Floor(Night),
8922583,8922589,6,Turn,Floor(Night),
8922589,8922595,6,Turn,face-front/back,Floor(Night),
8922595,8922643,48,Remain Low,Floor(Night),
8922643,8922649,6,Turn,Floor(Night),
8922649,8922706,57,Remain Low,Floor(Night),
8922706,8922715,9,Turn,face-front/back,Floor(Night),
8922715,8922721,6,Turn,Floor(Night),
8922721,8922763,42,Remain Low,Floor(Night),
8922763,8922769,6,Turn,Floor(Night),
8922769,8922781,12,Remain Low,Floor(Night),
8922781,8922787,6,Turn,Floor(Night),
8922787,8922796,9,Turn,face-front/back,Floor(Night),
8922796,8922802,6,Turn,Floor(Night),
8922802,8923216,414,Remain Low,Floor(Night),
8923216,8923222,6,Turn,face-front/back,Floor(Night),
8923222,8923234,12,Remain Low,Floor(Night),
8923234,8923244,10,Turn,Floor(Night),
8923244,8923303,59,Remain Low,Floor(Night),
8923303,8923309,6,Turn,face-front/back,Floor(Night),
8923309,8923315,6,Turn,Floor(Night),
8923315,8923369,54,Remain Low,Floor(Night),
8923369,8923375,6,Turn,Floor(Night),
8923375,8923417,42,Remain Low,Floor(Night),
8923417,8923423,6,Turn,Floor(Night),
8923423,8923459,36,Remain Low,Floor(Night),
8923459,8923468,9,Turn,face-front/back,Floor(Night),
8923468,8923474,6,Remain Low,Floor(Night),
8923474,8923480,6,Turn,Floor(Night),
8923480,8923843,363,Remain Low,Floor(Night),
8923843,8923849,6,Turn,face-front/back,Floor(Night),
8923849,8923885,36,Remain Low,Floor(Night),
8923885,8923891,6,Turn,Floor(Night),
8923891,8923903,12,Remain Low,Floor(Night),
8923903,8923909,6,Turn,face-front/back,Floor(Night),
8923909,8923945,36,Remain Low,Floor(Night),
8923945,8923951,6,Turn,Floor(Night),
8923951,8924068,117,Remain Low,Floor(Night),
8924068,8924077,9,Stationary,Floor(Night),
8924077,8924137,60,Remain Low,Floor(Night),
8924137,8924143,6,Turn,Floor(Night),
8924143,8924149,6,Turn,Floor(Night),
8924149,8924167,18,Remain Low,Floor(Night),
8924167,8924173,6,Turn,face-front/back,Floor(Night),
8924173,8924179,6,Turn,Floor(Night),
8924179,8924197,18,Remain Low,Floor(Night),
8924197,8924203,6,Turn,face-front/back,Floor(Night),
8924203,8924209,6,Turn,Floor(Night),
8924209,8924221,12,Turn,face-front/back,Floor(Night),
8924221,8924503,282,Remain Low,Floor(Night),
8924503,8924509,6,Turn,Floor(Night),
8924509,8924515,6,Turn,Floor(Night),
8924515,8924785,270,Remain Low,Floor(Night),
8924785,8924794,9,Stationary,Floor(Night),
8924794,8924872,78,Remain Low,Floor(Night),
8924872,8924878,6,Turn,face-front/back,Floor(Night),
8924878,8924884,6,Turn,Floor(Night),
8924884,8924953,69,Remain Low,Floor(Night),
8924953,8924959,6,Turn,face-front/back,Floor(Night),
8924959,8924971,12,Remain Low,Floor(Night),
8924971,8924977,6,Turn,Floor(Night),
8924977,8925049,72,Remain Low,Floor(Night),
8925049,8925055,6,Turn,Floor(Night),
8925055,8925115,60,Remain Low,Floor(Night),
8925115,8925121,6,Turn,Floor(Night),
8925121,8925133,12,Remain Low,Floor(Night),
8925133,8925139,6,Turn,face-front/back,Floor(Night),
8925139,8925145,6,Remain Low,Floor(Night),
8925145,8925151,6,Turn,Floor(Night),
8925151,8925157,6,Remain Low,Floor(Night),
8925157,8925163,6,Turn,face-front/back,Floor(Night),
8925163,8925187,24,Remain Low,Floor(Night),
8925187,8925199,12,Turn,Floor(Night),
8925199,8925217,18,Remain Low,Floor(Night),
8925217,8925223,6,Turn,face-front/back,Floor(Night),
8925223,8925247,24,Remain Low,Floor(Night),
8925247,8925253,6,Turn,Floor(Night),
8925253,8925310,57,Remain Low,Floor(Night),
8925310,8925316,6,Turn,face-front/back,Floor(Night),
8925316,8925328,12,Turn,Floor(Night),
8925328,8925346,18,Remain Low,Floor(Night),
8925346,8925352,6,Turn,face-front/back,Floor(Night),
8925352,8925370,18,Remain Low,Floor(Night),
8925370,8925376,6,Turn,Floor(Night),
8925376,8925403,27,Remain Low,Floor(Night),
8925403,8925412,9,Turn,face-front/back,Floor(Night),
8925412,8925430,18,Remain Low,Floor(Night),
8925430,8925440,10,Turn,Floor(Night),
8925440,8925451,11,Remain Low,Floor(Night),
8925451,8925460,9,Turn,Floor(Night),
8925460,8925466,6,Turn,Floor(Night),
8925466,8925478,12,Remain Low,Floor(Night),
8925478,8925496,18,Turn,face-front/back,Floor(Night),
8925496,8925520,24,Remain Low,Floor(Night),
8925520,8925526,6,Turn,Floor(Night),
8925526,8925619,93,Remain Low,Floor(Night),
8925619,8925625,6,Turn,face-front/back,Floor(Night),
8925625,8925631,6,Remain Low,Floor(Night),
8925631,8925643,12,Turn,face-front/back,Floor(Night),
8925643,8925655,12,Remain Low,Floor(Night),
8925655,8925661,6,Turn,Floor(Night),
8925661,8925667,6,Turn,face-front/back,Floor(Night),
8925667,8925673,6,Remain Low,Floor(Night),
8925673,8925679,6,Turn,Floor(Night),
8925679,8925754,75,Remain Low,Floor(Night),
8925754,8925772,18,Stationary,Floor(Night),
8925772,8925790,18,Remain Low,Floor(Night),
8925790,8925796,6,Turn,Floor(Night),
8925796,8925802,6,Turn,face-front/back,Floor(Night),
8925802,8925808,6,Turn,Floor(Night),
8925808,8925814,6,Turn,face-front/back,Floor(Night),
8925814,8925820,6,Remain Low,Floor(Night),
8925820,8925830,10,Turn,Floor(Night),
8925830,8925877,47,Remain Low,Floor(Night),
8925877,8925883,6,Turn,face-front/back,Floor(Night),
8925883,8925893,10,Turn,Floor(Night),
8925893,8925928,35,Remain Low,Floor(Night),
8925928,8925934,6,Turn,face-front/back,Floor(Night),
8925934,8925946,12,Remain Low,Floor(Night),
8925946,8925952,6,Turn,Floor(Night),
8925952,8926034,82,Remain Low,Floor(Night),
8926034,8926045,11,Turn,face-front/back,Floor(Night),
8926045,8926057,12,Remain Low,Floor(Night),
8926057,8926063,6,Turn,Floor(Night),
8926063,8926069,6,Turn,face-front/back,Floor(Night),
8926069,8926075,6,Turn,Floor(Night),
8926075,8926123,48,Remain Low,Floor(Night),
8926123,8926129,6,Turn,face-front/back,Floor(Night),
8926129,8926135,6,Remain Low,Floor(Night),
8926135,8926141,6,Turn,face-front/back,Floor(Night),
8926141,8926147,6,Turn,Floor(Night),
8926147,8926303,156,Remain Low,Floor(Night),
8926303,8926309,6,Turn,Floor(Night),
8926309,8926315,6,Turn,Floor(Night),
8926315,8926375,60,Remain Low,Floor(Night),
8926375,8926393,18,Unknown Behavior,Floor(Night),
8926393,8926555,162,Remain Low,Floor(Night),
8926555,8926567,12,Stretch Body,Floor(Night),
8926567,8926582,15,Unknown Behavior,Floor(Night),
8926582,8926708,126,Remain Low,Floor(Night),
8926708,8926714,6,Turn,face-front/back,Floor(Night),
8926714,8926720,6,Remain Low,Floor(Night),
8926720,8926726,6,Turn,face-front/back,Floor(Night),
8926726,8926732,6,Turn,Floor(Night),
8926732,8926774,42,Remain Low,Floor(Night),
8926774,8926786,12,Stationary,Floor(Night),
8926786,8926865,79,Remain Low,Floor(Night),
8926865,8927223,358,Groom,PLR<-HdW,Floor(Night),
8927223,8927236,13,Unknown Behavior,Floor(Night),
8927236,8927242,6,Remain Low,Floor(Night),
8927242,8927248,6,Walk Slowly,Floor(Night),
8927248,8927539,291,Stretch Body,Floor(Night),
8927539,8927605,66,Remain Low,Floor(Night),
8927605,8927635,30,Stationary,Floor(Night),
8927635,8927641,6,Remain Low,Floor(Night),
8927641,8927686,45,Unknown Behavior,Floor(Night),
8927686,8927755,69,Remain Low,Floor(Night),
8927755,8927776,21,Stationary,Floor(Night),
8927776,8927782,6,Turn,face-front/back,Floor(Night),
8927782,8927806,24,Remain Low,Floor(Night),
8927806,8927812,6,Turn,Floor(Night),
8927812,8927818,6,Remain Low,Floor(Night),
8927818,8927824,6,Turn,face-front/back,Floor(Night),
8927824,8927830,6,Turn,Floor(Night),
8927830,8927890,60,Remain Low,Floor(Night),
8927890,8927896,6,Turn,face-front/back,Floor(Night),
8927896,8927956,60,Remain Low,Floor(Night),
8927956,8927962,6,Turn,Floor(Night),
8927962,8928004,42,Remain Low,Floor(Night),
8928004,8928127,123,Stretch Body,Floor(Night),
8928127,8928220,93,Remain Low,Floor(Night),
8928220,8928226,6,Turn,face-front/back,Floor(Night),
8928226,8928232,6,Remain Low,Floor(Night),
8928232,8928238,6,Turn,Floor(Night),
8928238,8928244,6,Turn,face-front/back,Floor(Night),
8928244,8928256,12,Remain Low,Floor(Night),
8928256,8928268,12,Turn,face-front/back,Floor(Night),
8928268,8928526,258,Pause,Floor(Night),
8928526,8928538,12,Turn,face-front/back,Floor(Night),
8928538,8928571,33,Remain Low,Floor(Night),
8928571,8928763,192,Stretch Body,Floor(Night),
8928763,8928823,60,Remain Low,Floor(Night),
8928823,8928832,9,Stretch Body,Floor(Night),
8928832,8929138,306,Unknown Behavior,,
8929138,8929289,151,Remain Low,Floor(Night),
8929289,8929464,175,Pause,Night,
8929464,8929552,88,Remain Low,,
8929552,8929558,6,Turn,Floor(Night),
8929558,8929582,24,Remain Low,Floor(Night),
8929582,8929591,9,Turn,face-front/back,Floor(Night),
8929591,8929597,6,Turn,Floor(Night),
8929597,8929603,6,Remain Low,Floor(Night),
8929603,8929609,6,Turn,face-front/back,Floor(Night),
8929609,8929681,72,Remain Low,Floor(Night),
8929681,8929687,6,Turn,Floor(Night),
8929687,8929693,6,Remain Low,Floor(Night),
8929693,8929699,6,Turn,face-front/back,Floor(Night),
8929699,8929705,6,Turn,Floor(Night),
8929705,8929724,19,Remain Low,Floor(Night),
8929724,8929978,254,Pause,(Night),
8929978,8929984,6,Turn,face-front/back,Floor(Night),
8929984,8929990,6,Remain Low,Floor(Night),
8929990,8929996,6,Turn,Floor(Night),
8929996,8930008,12,Remain Low,Floor(Night),
8930008,8930014,6,Turn,Floor(Night),
8930014,8930524,510,Remain Low,Floor(Night),
8930524,8930715,191,Pause,,
8930715,8930744,29,Remain Low,,
8930744,8930856,112,Pause,,
8930856,8931419,563,Groom,HdW,Floor(Night),
8931419,8931427,8,Remain Low,Floor(Night),
8931427,8931582,155,Pause,Floor(Night),
8931582,8931588,6,Turn,Floor(Night),
8931588,8931594,6,Turn,Floor(Night),
8931594,8931614,20,Remain Low,Floor(Night),
8931614,8933450,1836,Sleep,Floor(Night),
8933450,8933471,21,Twitch,Floor(Night),
8933471,8934312,841,Sleep,Floor(Night),
8934312,8934323,11,Twitch,Floor(Night),
8934323,8937771,3448,Sleep,Floor(Night),
8937771,8937786,15,Twitch,Floor(Night),
8937786,8937836,50,Sleep,Floor(Night),
8937836,8937857,21,Twitch,Floor(Night),
8937857,8939157,1300,Sleep,Floor(Night),
8939157,8939171,14,Twitch,Floor(Night),
8939171,8941562,2391,Sleep,Floor(Night),
8941562,8941581,19,Twitch,Floor(Night),
8941581,8942519,938,Sleep,Floor(Night),
8942519,8942615,96,Twitch,Floor(Night),
8942615,8942678,63,Sleep,Floor(Night),
8942678,8942966,288,Twitch,Floor(Night),
8942966,8943048,82,Sleep,Floor(Night),
8943048,8943059,11,Twitch,Night,
8943059,8943120,61,Sleep,Floor(Night),
8943120,8943152,32,Twitch,,
8943152,8943678,526,Sleep,Floor(Night),
8943678,8943757,79,Twitch,Floor(Night),
8943757,8944546,789,Sleep,Floor(Night),
8944546,8944597,51,Twitch,Floor(Night),
8944597,8944646,49,Sleep,Floor(Night),
8944646,8944747,101,Twitch,Floor(Night),
8944747,8944788,41,Sleep,Floor(Night),
8944788,8944849,61,Twitch,Floor(Night),
8944849,8944917,68,Sleep,Floor(Night),
8944917,8945046,129,Twitch,Floor(Night),
8945046,8945082,36,Sleep,Floor(Night),
8945082,8945187,105,Twitch,Floor(Night),
8945187,8946719,1532,Sleep,Floor(Night),
8946719,8947019,300,Twitch,Floor(Night),
8947019,8947020,1,Awaken,Floor(Night),
8947020,8947165,145,Remain Low,Floor(Night),
8947165,8947171,6,Turn,Floor(Night),
8947171,8947177,6,Remain Low,Floor(Night),
8947177,8947183,6,Turn,Floor(Night),
8947183,8947189,6,Turn,Floor(Night),
8947189,8947270,81,Remain Low,Floor(Night),
8947270,8947276,6,Turn,face-front/back,Floor(Night),
8947276,8947522,246,Remain Low,Floor(Night),
8947522,8948026,504,Groom,PLF<-HdW,Floor(Night),
8948026,8948033,7,Remain Low,Floor(Night),
8948033,8948038,5,Turn,Floor(Night),
8948038,8948482,444,Groom,HdW,Floor(Night),
8948482,8948565,83,Remain Low,Floor(Night),
8948565,8949060,495,Groom,PLR,Floor(Night),
8949060,8949169,109,Remain Low,Floor(Night),
8949169,8949175,6,Turn,Floor(Night),
8949175,8949211,36,Remain Low,Floor(Night),
8949211,8949217,6,Turn,Floor(Night),
8949217,8949259,42,Remain Low,face-front/back,Floor(Night),
8949259,8949271,12,Turn,face-front/back,Floor(Night),
8949271,8949859,588,Remain Low,Floor(Night),
8949859,8949865,6,Turn,Floor(Night),
8949865,8949874,9,Turn,face-front/back,Floor(Night),
8949874,8950144,270,Remain Low,Floor(Night),
8950144,8950150,6,Turn,face-front/back,Floor(Night),
8950150,8951180,1030,Remain Low,Floor(Night),
8951217,8951570,353,Groom,PLF,Floor(Night),
8951570,8951589,19,Remain Low,face-front/back,Floor(Night),
8951589,8951595,6,Turn,Floor(Night),
8951595,8951601,6,Turn,Floor(Night),
8951601,8951607,6,Remain Low,Floor(Night),
8951607,8951613,6,Turn,Floor(Night),
8951613,8951619,6,Turn,Floor(Night),
8951619,8951679,60,Remain Low,face-front/back,Floor(Night),
8951679,8951685,6,Turn,Floor(Night),
8951685,8951691,6,Turn,Floor(Night),
8951691,8952000,309,Groom,PLF<-HdW,Floor(Night),
8952000,8952049,49,Remain Low,Floor(Night),
8952049,8952055,6,Turn,Floor(Night),
8952055,8952079,24,Remain Low,Floor(Night),
8952079,8952085,6,Turn,Floor(Night),
8952085,8952091,6,Turn,Floor(Night),
8952091,8952175,84,Remain Low,Floor(Night),
8952175,8952181,6,Turn,Floor(Night),
8952181,8952199,18,Remain Low,Floor(Night),
8952199,8952205,6,Turn,Floor(Night),
8952205,8952367,162,Remain Low,Floor(Night),
8952367,8952373,6,Turn,Floor(Night),
8952373,8952382,9,Turn,Floor(Night),
8952382,8952388,6,Turn,Floor(Night),
8952388,8952424,36,Remain Low,Floor(Night),
8952424,8952430,6,Turn,Floor(Night),
8952430,8952436,6,Remain Low,face-front/back,Floor(Night),
8952436,8952442,6,Turn,Floor(Night),
8952442,8952448,6,Turn,Floor(Night),
8952448,8952454,6,Remain Low,Floor(Night),
8952454,8952460,6,Turn,Floor(Night),
8952460,8952466,6,Turn,Floor(Night),
8952466,8952472,6,Turn,face-front/back,Floor(Night),
8952472,8952478,6,Remain Low,Floor(Night),
8952478,8952484,6,Turn,Floor(Night),
8952484,8952616,132,Remain Low,Floor(Night),
8952616,8952622,6,Turn,face-front/back,Floor(Night),
8952622,8952634,12,Remain Low,Floor(Night),
8952634,8952640,6,Turn,face-front/back,Floor(Night),
8952640,8952646,6,Remain Low,Floor(Night),
8952646,8952652,6,Turn,Floor(Night),
8952652,8952661,9,Turn,Floor(Night),
8952661,8952667,6,Turn,Floor(Night),
8952667,8952727,60,Remain Low,Floor(Night),
8952727,8952733,6,Turn,face-front/back,Floor(Night),
8952733,8952763,30,Remain Low,Floor(Night),
8952763,8952769,6,Turn,Floor(Night),
8952769,8952847,78,Remain Low,Floor(Night),
8952847,8952853,6,Turn,face-front/back,Floor(Night),
8952853,8952883,30,Remain Low,Floor(Night),
8952883,8952889,6,Turn,Floor(Night),
8952889,8952967,78,Remain Low,Floor(Night),
8952967,8952985,18,Unknown Behavior,Floor(Night),
8952985,8953099,114,Remain Low,Floor(Night),
8953099,8953111,12,Turn,face-front/back,Floor(Night),
8953111,8953135,24,Remain Low,Floor(Night),
8953135,8953147,12,Turn,face-front/back,Floor(Night),
8953147,8953165,18,Remain Low,Floor(Night),
8953165,8953175,10,Turn,Floor(Night),
8953175,8953288,113,Remain Low,Floor(Night),
8953288,8953297,9,Turn,face-front/back,Floor(Night),
8953297,8953351,54,Remain Low,Floor(Night),
8953351,8953357,6,Turn,Floor(Night),
8953357,8953483,126,Remain Low,Floor(Night),
8953483,8953489,6,Turn,face-front/back,Floor(Night),
8953489,8953507,18,Remain Low,Floor(Night),
8953507,8953513,6,Turn,Floor(Night),
8953513,8953519,6,Turn,face-front/back,Floor(Night),
8953519,8953525,6,Turn,Floor(Night),
8953525,8953531,6,Remain Low,Floor(Night),
8953531,8953537,6,Turn,face-front/back,Floor(Night),
8953537,8953603,66,Remain Low,Floor(Night),
8953603,8953609,6,Turn,Floor(Night),
8953609,8953618,9,Turn,face-front/back,Floor(Night),
8953618,8953642,24,Remain Low,Floor(Night),
8953642,8953648,6,Turn,face-front/back,Floor(Night),
8953648,8953654,6,Remain Low,Floor(Night),
8953654,8953660,6,Turn,Floor(Night),
8953660,8953690,30,Remain Low,Floor(Night),
8953690,8953696,6,Turn,face-front/back,Floor(Night),
8953696,8953756,60,Remain Low,Floor(Night),
8953756,8953762,6,Turn,Floor(Night),
8953762,8953858,96,Remain Low,Floor(Night),
8953858,8953864,6,Turn,face-front/back,Floor(Night),
8953864,8953870,6,Turn,Floor(Night),
8953870,8953879,9,Turn,face-front/back,Floor(Night),
8953879,8953897,18,Remain Low,Floor(Night),
8953897,8953903,6,Turn,Floor(Night),
8953903,8953987,84,Remain Low,Floor(Night),
8953987,8953993,6,Turn,face-front/back,Floor(Night),
8953993,8953999,6,Turn,Floor(Night),
8953999,8954005,6,Remain Low,Floor(Night),
8954005,8954011,6,Turn,face-front/back,Floor(Night),
8954011,8954035,24,Turn,face-front/back,Floor(Night),
8954035,8954041,6,Remain Low,Floor(Night),
8954041,8954047,6,Turn,face-front/back,Floor(Night),
8954047,8954071,24,Remain Low,Floor(Night),
8954071,8954077,6,Turn,Floor(Night),
8954077,8954125,48,Remain Low,Floor(Night),
8954125,8954134,9,Turn,Floor(Night),
