 Experiment number: ,,#200
 Experiment date: ,,November-9-2022
 Animal Strain: ,,
 Animal Birthdate: ,,November-9-2022
 Color of Animal: ,,White
 Size of Animal: ,,Regular
Analysis Length:,,"163:59'18"""
Analysis Start@:,,"159:59'19"""
Dstance Traveled:,,    432.18(meters)

Behavior Profile-Behavior List
From Frame,To Frame,Length(frames),Behavior,Comment,
15831825,15831831,6,Walk Left,Floor(Night),
15831831,15831837,6,Stretch Body,OnBedding(Night),
15831837,15831843,6,Walk Left,Floor(Night),
15831843,15831849,6,Remain Low,Floor(Night),
15831849,15831855,6,Walk Left,Floor(Night),
15831855,15831861,6,Remain Low,Floor(Night),
15831861,15831867,6,Unknown Behavior,,
15831867,15831888,21,Remain Low,Floor(Night),
15831888,15831915,27,Stretch Body,Floor(Night),
15831915,15832023,108,Pause,Floor(Night),
15832023,15832059,36,Stretch Body,Floor(Night),
15832059,15832077,18,Unknown Behavior,LeftWall(Night),
15832077,15832086,9,Remain Low,Floor(Night),
15832086,15832278,192,Pause,Floor(Night),
15832278,15832354,76,Unknown Behavior,Floor(Night),
15832354,15832357,3,Remain Low,,
15832357,15832450,93,Pause,Floor(Night),
15832450,15832539,89,Remain Low,,
15832539,15832729,190,Pause,,
15832729,15832774,45,Remain Low,,
15832774,15832960,186,Pause,Floor(Night),
15832960,15833071,111,Remain Low,Floor(Night),
15833071,15833077,6,Turn,face-front/back,Floor(Night),
15833077,15833128,51,Remain Low,Floor(Night),
15833128,15833134,6,Turn,Floor(Night),
15833134,15833147,13,Unknown Behavior,,
15833147,15833741,594,Remain Low,LeftWall(Night),
15833929,15834280,351,Groom,PLF,LeftWall(Night),
15834280,15834992,712,Remain Low,LeftWall(Night),
15834992,15835657,665,Groom,B_L<-PLR,LeftWall(Night),
15835657,15836998,1341,Sleep,LeftWall(Night),
15836998,15837088,90,Twitch,LeftWall(Night),
15837088,15839485,2397,Sleep,LeftWall(Night),
15839485,15839529,44,Twitch,LeftWall(Night),
15839529,15839940,411,Sleep,LeftWall(Night),
15839940,15839986,46,Twitch,LeftWall(Night),
15839986,15840179,193,Sleep,LeftWall(Night),
15840179,15840337,158,Twitch,LeftWall(Night),
15840337,15840975,638,Sleep,Floor(Night),
15840975,15840976,1,Awaken,,
15840976,15842437,1461,Sleep,Floor(Night),
15842437,15842438,1,Awaken,Floor(Night),
15842438,15842444,6,Walk Right,Floor(Night),
15842444,15842450,6,Remain Low,Floor(Night),
15842450,15842456,6,Walk Slowly,Floor(Night),
15842456,15842461,5,Remain Low,face-front/back,LeftWall(Night),
15842461,15842568,107,Pause,LeftWall(Night),
15842568,15842728,160,Remain Low,LeftWall(Night),
15842728,15844404,1676,Sleep,LeftWall(Night),
15844404,15844449,45,Twitch,LeftWall(Night),
15844449,15846509,2060,Sleep,LeftWall(Night),
15846509,15846532,23,Twitch,LeftWall(Night),
15846532,15846578,46,Sleep,LeftWall(Night),
15846578,15846611,33,Twitch,LeftWall(Night),
15846611,15846893,282,Sleep,LeftWall(Night),
15846893,15846985,92,Awaken,Floor(Night),
15846985,15846994,9,Walk Right,Floor(Night),
15846994,15847000,6,Remain Low,Floor(Night),
15847000,15847006,6,Turn,Floor(Night),
15847006,15847012,6,Walk Right,Floor(Night),
15847012,15847018,6,Walk Left,LeftWall(Night),
15847018,15847054,36,Remain Low,LeftWall(Night),
15847054,15847063,9,Turn,face-front/back,LeftWall(Night),
15847063,15847087,24,Turn,LeftWall(Night),
15847087,15847093,6,Turn,LeftWall(Night),
15847093,15847150,57,Remain Low,LeftWall(Night),
15847150,15847165,15,Turn,face-front/back,Floor(Night),
15847165,15847171,6,Turn,LeftWall(Night),
15847171,15847201,30,Remain Low,LeftWall(Night),
15847201,15847207,6,Turn,LeftWall(Night),
15847207,15847213,6,Turn,Floor(Night),
15847213,15847309,96,Pause,Floor(Night),
15847309,15847641,332,Groom,PLF,Floor(Night),
15847641,15847840,199,Remain Low,Floor(Night),
15847840,15847846,6,Turn,Floor(Night),
15847846,15847852,6,Turn,LeftWall(Night),
15847852,15847876,24,Unknown Behavior,Floor(Night),
15847876,15847989,113,Remain Low,LeftWall(Night),
15847989,15848126,137,Pause,LeftWall(Night),
15848126,15848131,5,Remain Low,LeftWall(Night),
15848131,15848143,12,Stationary,LeftWall(Night),
15848143,15848165,22,Remain Low,LeftWall(Night),
15848165,15848475,310,Groom,PLF<-HdW,LeftWall(Night),
15848475,15848488,13,Remain Low,LeftWall(Night),
15848488,15848494,6,Turn,LeftWall(Night),
15848494,15848500,6,Remain Low,LeftWall(Night),
15848500,15848509,9,Turn,LeftWall(Night),
15848509,15848869,360,Pause,LeftWall(Night),
15848869,15848875,6,Turn,LeftWall(Night),
15848875,15848884,9,Turn,face-front/back,LeftWall(Night),
15848884,15848914,30,Remain Low,LeftWall(Night),
15848914,15848920,6,Turn,LeftWall(Night),
15848920,15848980,60,Remain Low,LeftWall(Night),
15848980,15848989,9,Turn,face-front/back,LeftWall(Night),
15848989,15849019,30,Remain Low,LeftWall(Night),
15849019,15849025,6,Turn,LeftWall(Night),
15849025,15849034,9,Turn,face-front/back,LeftWall(Night),
15849034,15849070,36,Remain Low,LeftWall(Night),
15849070,15849076,6,Turn,face-front/back,LeftWall(Night),
15849076,15849082,6,Turn,LeftWall(Night),
15849082,15849112,30,Remain Low,LeftWall(Night),
15849112,15849118,6,Turn,face-front/back,LeftWall(Night),
15849118,15849124,6,Walk Right,LeftWall(Night),
15849124,15849130,6,Remain Low,LeftWall(Night),
15849130,15849142,12,Turn,LeftWall(Night),
15849142,15849154,12,Remain Low,LeftWall(Night),
15849154,15849163,9,Turn,face-front/back,LeftWall(Night),
15849163,15849169,6,Remain Low,LeftWall(Night),
15849169,15849175,6,Turn,LeftWall(Night),
15849175,15849187,12,Remain Low,LeftWall(Night),
15849187,15849196,9,Turn,face-front/back,LeftWall(Night),
15849196,15849220,24,Remain Low,LeftWall(Night),
15849220,15849226,6,Turn,face-front/back,LeftWall(Night),
15849226,15849268,42,Remain Low,LeftWall(Night),
15849268,15849274,6,Turn,LeftWall(Night),
15849274,15849358,84,Remain Low,LeftWall(Night),
15849358,15849367,9,Turn,face-front/back,LeftWall(Night),
15849367,15849415,48,Remain Low,LeftWall(Night),
15849415,15849421,6,Turn,LeftWall(Night),
15849421,15849490,69,Remain Low,LeftWall(Night),
15849490,15851052,1562,Sleep,LeftWall(Night),
15851052,15851053,1,Awaken,LeftWall(Night),
15851053,15851059,6,Walk Right,LeftWall(Night),
15851059,15851065,6,Remain Low,LeftWall(Night),
15851065,15851071,6,Turn,LeftWall(Night),
15851071,15851080,9,Walk Right,LeftWall(Night),
15851080,15851086,6,Remain Low,LeftWall(Night),
15851086,15851092,6,Turn,LeftWall(Night),
15851092,15851110,18,Remain Low,LeftWall(Night),
15851110,15851119,9,Turn,LeftWall(Night),
15851119,15851125,6,Turn,LeftWall(Night),
15851125,15851131,6,Stretch Body,Floor(Night),
15851131,15851137,6,Unknown Behavior,Night,
15851137,15851197,60,Stretch Body,LeftWall(Night),
15851197,15851203,6,Walk Right,Floor(Night),
15851203,15851230,27,Stretch Body,LeftWall(Night),
15851230,15851281,51,Remain Low,LeftWall(Night),
15851281,15851293,12,Stretch Body,LeftWall(Night),
15851293,15851299,6,Walk Right,Floor(Night),
15851299,15851304,5,Remain Low,Floor(Night),
15851304,15851749,445,Pause,,
15851749,15851755,6,Walk Slowly,LeftWall(Night),
15851755,15851761,6,Remain Low,LeftWall(Night),
15851761,15851783,22,Turn,Floor(Night),
15851783,15853478,1695,Sleep,LeftWall(Night),
15853478,15853490,12,Twitch,LeftWall(Night),
15853490,15855641,2151,Sleep,LeftWall(Night),
15855641,15855666,25,Twitch,,
15855666,15856974,1308,Sleep,LeftWall(Night),
15856974,15857023,49,Twitch,LeftWall(Night),
15857023,15857154,131,Sleep,Floor(Night),
15857154,15857429,275,Awaken,LeftWall(Night),
15857429,15858946,1517,Sleep,LeftWall(Night),
15858946,15859040,94,Twitch,LeftWall(Night),
15859040,15859107,67,Sleep,LeftWall(Night),
15859107,15859287,180,Awaken,Floor(Night),
15859287,15859296,9,Walk Right,LeftWall(Night),
15859296,15859332,36,Stretch Body,RightWall(Night),
15859332,15859344,12,Remain Low,RightWall(Night),
15859344,15859383,39,Stretch Body,RightWall(Night),
15859383,15859398,15,Remain Low,RightWall(Night),
15859398,15859427,29,Stretch Body,RightWall(Night),
15859427,15860701,1274,Sleep,RightWall(Night),
15860701,15860736,35,Twitch,RightWall(Night),
15860736,15861258,522,Sleep,RightWall(Night),
15861258,15861322,64,Twitch,RightWall(Night),
15861322,15861416,94,Sleep,RightWall(Night),
15861416,15861613,197,Twitch,RightWall(Night),
15861613,15861649,36,Sleep,RightWall(Night),
15861649,15861949,300,Twitch,RightWall(Night),
15861949,15861950,1,Awaken,RightWall(Night),
15861950,15862045,95,Remain Low,RightWall(Night),
15862045,15862512,467,Groom,HdW,RightWall(Night),
15862512,15862522,10,Walk Left,Floor(Night),
15862522,15862528,6,Walk Slowly,Floor(Night),
15862528,15862534,6,Unknown Behavior,RightWall(Night),
15862534,15862546,12,Walk Left,RightWall(Night),
15862546,15862672,126,Remain Low,LeftWall(Night),
15862672,15862678,6,Rear up Partially,LeftWall(Night),
15862678,15862684,6,Come Down From Partially Reared,LeftWall(Night),
15862684,15862690,6,Turn,LeftWall(Night),
15862690,15862696,6,Remain Low,LeftWall(Night),
15862696,15862702,6,Walk Right,Floor(Night),
15862702,15862706,4,Remain Low,Floor(Night),
15862706,15862828,122,Pause,RightWall(Night),
15862828,15862834,6,Walk Left,LeftWall(Night),
15862834,15862840,6,Remain Low,face-front/back,LeftWall(Night),
15862840,15862846,6,Walk Right,Floor(Night),
15862846,15862906,60,Remain Low,Floor(Night),
15862906,15862912,6,Walk Slowly,LeftWall(Night),
15862912,15862924,12,Remain Low,LeftWall(Night),
15862924,15862933,9,Rear up Partially,LeftWall(Night),
15862933,15862939,6,Come Down From Partially Reared,LeftWall(Night),
15862939,15862945,6,Turn,LeftWall(Night),
15862945,15862951,6,Remain Low,LeftWall(Night),
15862951,15862957,6,Turn,face-front/back,LeftWall(Night),
15862957,15862963,6,Turn,LeftWall(Night),
15862963,15862969,6,Remain Low,LeftWall(Night),
15862969,15862975,6,Turn,face-front/back,LeftWall(Night),
15862975,15862987,12,Remain Low,LeftWall(Night),
15862987,15863008,21,Turn,face-front/back,LeftWall(Night),
15863008,15863106,98,Remain Low,LeftWall(Night),
15863106,15863224,118,Pause,Night,
15863224,15863230,6,Turn,LeftWall(Night),
15863230,15863236,6,Turn,face-front/back,LeftWall(Night),
15863236,15863242,6,Turn,LeftWall(Night),
15863242,15863248,6,Turn,LeftWall(Night),
15863248,15863254,6,Turn,LeftWall(Night),
15863254,15863260,6,Remain Low,LeftWall(Night),
15863260,15863266,6,Turn,LeftWall(Night),
15863266,15863386,120,Remain Low,LeftWall(Night),
15863386,15863392,6,Turn,LeftWall(Night),
15863392,15863428,36,Remain Low,LeftWall(Night),
15863428,15863434,6,Turn,face-front/back,LeftWall(Night),
15863434,15863440,6,Turn,LeftWall(Night),
15863440,15863470,30,Remain Low,LeftWall(Night),
15863470,15863476,6,Turn,face-front/back,LeftWall(Night),
15863476,15863500,24,Remain Low,LeftWall(Night),
15863500,15863506,6,Turn,LeftWall(Night),
15863506,15863512,6,Turn,face-front/back,LeftWall(Night),
15863512,15863590,78,Remain Low,LeftWall(Night),
15863590,15863596,6,Turn,LeftWall(Night),
15863596,15863675,79,Remain Low,LeftWall(Night),
15863675,15864623,948,Sleep,LeftWall(Night),
15864623,15864680,57,Twitch,LeftWall(Night),
15864680,15866000,1320,Sleep,LeftWall(Night),
15866000,15866059,59,Twitch,LeftWall(Night),
15866059,15866158,99,Sleep,LeftWall(Night),
15866158,15866159,1,Awaken,,
15866159,15868402,2243,Sleep,LeftWall(Night),
15868402,15868504,102,Twitch,LeftWall(Night),
15868504,15870685,2181,Sleep,LeftWall(Night),
15870685,15870985,300,Twitch,LeftWall(Night),
15870985,15870986,1,Awaken,LeftWall(Night),
15870986,15871101,115,Remain Low,LeftWall(Night),
15871101,15871255,154,Pause,LeftWall(Night),
15871255,15871263,8,Remain Low,,
15871263,15871269,6,Turn,LeftWall(Night),
15871269,15871335,66,Remain Low,LeftWall(Night),
15871335,15871341,6,Turn,LeftWall(Night),
15871341,15871365,24,Remain Low,LeftWall(Night),
15871365,15871371,6,Turn,face-front/back,LeftWall(Night),
15871371,15871377,6,Turn,LeftWall(Night),
15871377,15871476,99,Remain Low,LeftWall(Night),
15871476,15871485,9,Turn,face-front/back,LeftWall(Night),
15871485,15871527,42,Remain Low,LeftWall(Night),
15871527,15871533,6,Turn,LeftWall(Night),
15871533,15871545,12,Remain Low,LeftWall(Night),
15871545,15871560,15,Turn,face-front/back,LeftWall(Night),
15871560,15871566,6,Turn,LeftWall(Night),
15871566,15871582,16,Remain Low,LeftWall(Night),
15871582,15871593,11,Turn,face-front/back,LeftWall(Night),
15871593,15871605,12,Remain Low,LeftWall(Night),
15871605,15871611,6,Turn,LeftWall(Night),
15871611,15871617,6,Turn,LeftWall(Night),
15871617,15871629,12,Remain Low,LeftWall(Night),
15871629,15871641,12,Turn,face-front/back,LeftWall(Night),
15871641,15871665,24,Remain Low,LeftWall(Night),
15871665,15871671,6,Walk Right,Floor(Night),
15871671,15871713,42,Remain Low,Floor(Night),
15871713,15871719,6,Turn,LeftWall(Night),
15871719,15871917,198,Pause,LeftWall(Night),
15871917,15871926,9,Turn,face-front/back,LeftWall(Night),
15871926,15871932,6,Remain Low,LeftWall(Night),
15871932,15871938,6,Turn,LeftWall(Night),
15871938,15872034,96,Remain Low,LeftWall(Night),
15872034,15872040,6,Turn,LeftWall(Night),
15872040,15872070,30,Remain Low,LeftWall(Night),
15872070,15872076,6,Turn,face-front/back,LeftWall(Night),
15872076,15872101,25,Remain Low,LeftWall(Night),
15872101,15872349,248,Pause,Night,
15872349,15872424,75,Remain Low,,
15872424,15872430,6,Turn,LeftWall(Night),
15872430,15872448,18,Remain Low,LeftWall(Night),
15872448,15872454,6,Turn,face-front/back,LeftWall(Night),
15872454,15872460,6,Turn,LeftWall(Night),
15872460,15872496,36,Remain Low,LeftWall(Night),
15872496,15872505,9,Turn,face-front/back,LeftWall(Night),
15872505,15872511,6,Turn,LeftWall(Night),
15872511,15872547,36,Remain Low,LeftWall(Night),
15872547,15872553,6,Turn,face-front/back,LeftWall(Night),
15872553,15872559,6,Remain Low,LeftWall(Night),
15872559,15872565,6,Turn,LeftWall(Night),
15872565,15872646,81,Remain Low,LeftWall(Night),
15872646,15872655,9,Walk Slowly,LeftWall(Night),
15872655,15872673,18,Remain Low,LeftWall(Night),
15872673,15872682,9,Stretch Body,LeftWall(Night),
15872682,15872703,21,Remain Low,LeftWall(Night),
15872703,15872709,6,Stretch Body,LeftWall(Night),
15872709,15872727,18,Remain Low,LeftWall(Night),
15872727,15872736,9,Walk Right,LeftWall(Night),
15872736,15872742,6,Turn,face-front/back,Floor(Night),
15872742,15872748,6,Turn,Floor(Night),
15872748,15872754,6,Remain Low,Floor(Night),
15872754,15872811,57,Stretch Body,Floor(Night),
15872811,15872826,15,Remain Low,RightWall(Night),
15872826,15872886,60,Stretch Body,RightWall(Night),
15872886,15872904,18,Remain Low,RightWall(Night),
15872904,15873320,416,Stretch Body,RightWall(Night),
15873320,15874379,1059,Sleep,RightWall(Night),
15874379,15874679,300,Twitch,RightWall(Night),
15874679,15874680,1,Awaken,RightWall(Night),
15874680,15874951,271,Remain Low,RightWall(Night),
15874951,15874957,6,Turn,RightWall(Night),
15874957,15874987,30,Remain Low,RightWall(Night),
15874987,15874993,6,Turn,RightWall(Night),
15874993,15874999,6,Turn,RightWall(Night),
15874999,15875330,331,Groom,PLR<-HdW,RightWall(Night),
15875330,15875718,388,Stretch Body,RightWall(Night),
15875718,15875859,141,Remain Low,RightWall(Night),
15875859,15875865,6,Turn,RightWall(Night),
15875865,15875871,6,Turn,RightWall(Night),
15875871,15875877,6,Turn,RightWall(Night),
15875877,15875889,12,Remain Low,RightWall(Night),
15875889,15875895,6,Turn,RightWall(Night),
15875895,15875901,6,Remain Low,RightWall(Night),
15875901,15875907,6,Turn,RightWall(Night),
15875907,15875925,18,Remain Low,RightWall(Night),
15875925,15875931,6,Turn,RightWall(Night),
15875931,15875943,12,Remain Low,RightWall(Night),
15875943,15875949,6,Turn,face-front/back,RightWall(Night),
15875949,15875955,6,Remain Low,RightWall(Night),
15875955,15875961,6,Turn,RightWall(Night),
15875961,15875967,6,Remain Low,RightWall(Night),
15875967,15875973,6,Turn,face-front/back,RightWall(Night),
15875973,15876003,30,Remain Low,RightWall(Night),
15876003,15876009,6,Turn,face-front/back,RightWall(Night),
15876009,15876015,6,Remain Low,RightWall(Night),
15876015,15876021,6,Turn,RightWall(Night),
15876021,15876027,6,Turn,face-front/back,RightWall(Night),
15876027,15876057,30,Remain Low,RightWall(Night),
15876057,15876063,6,Turn,RightWall(Night),
15876063,15876075,12,Turn,face-front/back,RightWall(Night),
15876075,15876093,18,Remain Low,RightWall(Night),
15876093,15876105,12,Turn,face-front/back,RightWall(Night),
15876105,15876111,6,Turn,RightWall(Night),
15876111,15876117,6,Remain Low,RightWall(Night),
15876117,15876123,6,Turn,RightWall(Night),
15876123,15876129,6,Turn,RightWall(Night),
15876129,15876141,12,Remain Low,RightWall(Night),
15876141,15876147,6,Turn,face-front/back,RightWall(Night),
15876147,15876153,6,Turn,RightWall(Night),
15876153,15876162,9,Turn,face-front/back,RightWall(Night),
15876162,15876168,6,Remain Low,RightWall(Night),
15876168,15876174,6,Turn,RightWall(Night),
15876174,15876180,6,Turn,face-front/back,RightWall(Night),
15876180,15876186,6,Remain Low,RightWall(Night),
15876186,15876192,6,Rear up Partially,RightWall(Night),
15876192,15876198,6,Come Down From Partially Reared,RightWall(Night),
15876198,15876312,114,Remain Low,RightWall(Night),
15876312,15876318,6,Turn,RightWall(Night),
15876318,15876324,6,Remain Low,RightWall(Night),
15876324,15876330,6,Turn,face-front/back,RightWall(Night),
15876330,15876455,125,Remain Low,RightWall(Night),
15876455,15876944,489,Groom,PLR,RightWall(Night),
15876944,15877431,487,Remain Low,RightWall(Night),
15877431,15877437,6,Turn,face-front/back,RightWall(Night),
15877437,15877467,30,Remain Low,RightWall(Night),
15877467,15877473,6,Turn,RightWall(Night),
15877473,15877521,48,Remain Low,RightWall(Night),
15877521,15877527,6,Turn,face-front/back,RightWall(Night),
15877527,15877635,108,Remain Low,RightWall(Night),
15877635,15877641,6,Turn,RightWall(Night),
15877641,15877764,123,Remain Low,RightWall(Night),
15877764,15877770,6,Turn,face-front/back,RightWall(Night),
15877770,15877776,6,Remain Low,RightWall(Night),
15877776,15877782,6,Turn,RightWall(Night),
15877782,15877830,48,Remain Low,RightWall(Night),
15877830,15877836,6,Turn,RightWall(Night),
15877836,15877842,6,Turn,RightWall(Night),
15877842,15877848,6,Remain Low,RightWall(Night),
15877848,15877854,6,Turn,face-front/back,RightWall(Night),
15877854,15877882,28,Remain Low,RightWall(Night),
15877882,15878280,398,Groom,B_L,Floor(Night),
15878280,15878329,49,Remain Low,RightWall(Night),
15878329,15878654,325,Groom,PLF<-HdW,RightWall(Night),
15878654,15878847,193,Remain Low,RightWall(Night),
15878847,15878853,6,Stretch Body,RightWall(Night),
15878853,15878913,60,Remain Low,RightWall(Night),
15878913,15878925,12,Turn,RightWall(Night),
15878925,15878931,6,Turn,RightWall(Night),
15878931,15879186,255,Remain Low,RightWall(Night),
15879186,15879201,15,Stretch Body,RightWall(Night),
15879201,15879240,39,Remain Low,RightWall(Night),
15879240,15879252,12,Stationary,RightWall(Night),
15879252,15879468,216,Remain Low,RightWall(Night),
15879468,15879492,24,Unknown Behavior,RightWall(Night),
15879492,15879522,30,Remain Low,RightWall(Night),
15879522,15879894,372,Groom,B_L,Floor(Night),
15879894,15881124,1230,Remain Low,Floor(Night),
15881616,15882056,440,Groom,PLF,Floor(Night),
15882056,15882659,603,Remain Low,face-front/back,RightWall(Night),
15882659,15882978,319,Groom,PLF<-HdW,Floor(Night),
15882978,15883063,85,Remain Low,Floor(Night),
15883063,15883069,6,Turn,Floor(Night),
15883069,15883075,6,Remain Low,Floor(Night),
15883075,15883085,10,Turn,Floor(Night),
15883085,15883096,11,Remain Low,face-front/back,Floor(Night),
15883096,15883102,6,Turn,Floor(Night),
15883102,15883108,6,Remain Low,Floor(Night),
15883108,15883118,10,Turn,face-front/back,Floor(Night),
15883118,15883165,47,Remain Low,Floor(Night),
15883165,15883171,6,Turn,Floor(Night),
15883171,15883177,6,Remain Low,Floor(Night),
15883177,15883183,6,Turn,face-front/back,Floor(Night),
15883183,15883189,6,Remain Low,Floor(Night),
15883189,15883195,6,Turn,Floor(Night),
15883195,15883201,6,Turn,face-front/back,Floor(Night),
15883201,15883207,6,Remain Low,Floor(Night),
15883207,15883213,6,Turn,Floor(Night),
15883213,15883219,6,Turn,face-front/back,Floor(Night),
15883219,15883225,6,Remain Low,Floor(Night),
15883225,15883231,6,Turn,Floor(Night),
15883231,15883237,6,Turn,face-front/back,Floor(Night),
15883237,15883291,54,Remain Low,Floor(Night),
15883291,15883301,10,Turn,face-front/back,Floor(Night),
15883301,15883312,11,Remain Low,Floor(Night),
15883312,15883318,6,Turn,face-front/back,Floor(Night),
15883318,15883340,22,Remain Low,Floor(Night),
15883340,15883707,367,Groom,PLR,Floor(Night),
15883707,15883732,25,Remain Low,RightWall(Night),
15883732,15883738,6,Turn,RightWall(Night),
15883738,15883750,12,Remain Low,RightWall(Night),
15883750,15883756,6,Turn,face-front/back,RightWall(Night),
15883756,15883766,10,Turn,RightWall(Night),
15883766,15883837,71,Remain Low,RightWall(Night),
15883837,15883843,6,Turn,face-front/back,RightWall(Night),
15883843,15883849,6,Turn,RightWall(Night),
15883849,15883855,6,Turn,face-front/back,RightWall(Night),
15883855,15883865,10,Turn,RightWall(Night),
15883865,15884404,539,Remain Low,RightWall(Night),
15884404,15884410,6,Turn,RightWall(Night),
15884410,15884452,42,Remain Low,RightWall(Night),
15884452,15884461,9,Stationary,RightWall(Night),
15884461,15884470,9,Turn,face-front/back,RightWall(Night),
15884470,15884512,42,Remain Low,RightWall(Night),
15884512,15884518,6,Turn,RightWall(Night),
15884518,15884626,108,Remain Low,RightWall(Night),
15884626,15884632,6,Turn,RightWall(Night),
15884632,15884638,6,Turn,RightWall(Night),
15884638,15884650,12,Remain Low,RightWall(Night),
15884650,15884656,6,Turn,face-front/back,RightWall(Night),
15884656,15884692,36,Remain Low,RightWall(Night),
15884692,15884698,6,Turn,RightWall(Night),
15884698,15884710,12,Remain Low,RightWall(Night),
15884710,15884716,6,Turn,face-front/back,RightWall(Night),
15884716,15884740,24,Remain Low,RightWall(Night),
15884740,15884746,6,Turn,face-front/back,RightWall(Night),
15884746,15884854,108,Remain Low,RightWall(Night),
15884854,15884860,6,Turn,RightWall(Night),
15884860,15884893,33,Unknown Behavior,RightWall(Night),
15884893,15884911,18,Remain Low,RightWall(Night),
15884911,15884917,6,Turn,face-front/back,RightWall(Night),
15884917,15884983,66,Remain Low,RightWall(Night),
15884983,15884989,6,Turn,RightWall(Night),
15884989,15885085,96,Remain Low,RightWall(Night),
15885085,15885424,339,Stretch Body,RightWall(Night),
15885424,15885433,9,Remain Low,RightWall(Night),
15885433,15885541,108,Stretch Body,RightWall(Night),
15885541,15885547,6,Remain Low,RightWall(Night),
15885547,15885556,9,Stretch Body,RightWall(Night),
15885556,15885589,33,Remain Low,RightWall(Night),
15885589,15885607,18,Stretch Body,RightWall(Night),
15885607,15885611,4,Remain Low,RightWall(Night),
15885611,15885745,134,Pause,,
15885745,15885823,78,Stretch Body,RightWall(Night),
15885823,15885865,42,Remain Low,RightWall(Night),
15885865,15885901,36,Stretch Body,RightWall(Night),
15885961,15886276,315,Groom,HdW,RightWall(Night),
15886276,15886364,88,Remain Low,RightWall(Night),
15886481,15886797,316,Groom,HdW,RightWall(Night),
15886797,15886993,196,Stretch Body,RightWall(Night),
15886993,15887008,15,Walk Left,Floor(Night),
15887008,15887014,6,Unknown Behavior,RightWall(Night),
15887014,15887026,12,Walk Left,RightWall(Night),
15887026,15887113,87,Remain Low,LeftWall(Night),
15887113,15887465,352,Pause,RightWall(Night),
15887465,15887536,71,Remain Low,RightWall(Night),
15887536,15890039,2503,Sleep,LeftWall(Night),
15890039,15890060,21,Twitch,LeftWall(Night),
15890060,15892276,2216,Sleep,LeftWall(Night),
15892276,15892396,120,Twitch,LeftWall(Night),
15892396,15893458,1062,Sleep,LeftWall(Night),
15893458,15893476,18,Twitch,Night,
15893476,15893514,38,Sleep,LeftWall(Night),
15893514,15893542,28,Twitch,LeftWall(Night),
15893542,15895989,2447,Sleep,LeftWall(Night),
15895989,15896049,60,Twitch,LeftWall(Night),
15896049,15896092,43,Sleep,LeftWall(Night),
15896092,15896163,71,Twitch,LeftWall(Night),
15896163,15901455,5292,Sleep,LeftWall(Night),
15901455,15901755,300,Twitch,LeftWall(Night),
15901755,15901756,1,Awaken,LeftWall(Night),
15901756,15901758,2,Remain Low,LeftWall(Night),
15901758,15901860,102,Pause,Night,
15901860,15901913,53,Remain Low,,
15901913,15902495,582,Pause,,
15902495,15902501,6,Turn,LeftWall(Night),
15902501,15902507,6,Turn,face-front/back,LeftWall(Night),
15902507,15902525,18,Remain Low,LeftWall(Night),
15902525,15902531,6,Turn,LeftWall(Night),
15902531,15902537,6,Turn,face-front/back,LeftWall(Night),
15902537,15902549,12,Remain Low,LeftWall(Night),
15902549,15902555,6,Turn,LeftWall(Night),
15902555,15902561,6,Turn,face-front/back,LeftWall(Night),
15902561,15902615,54,Remain Low,LeftWall(Night),
15902615,15902621,6,Turn,LeftWall(Night),
15902621,15902675,54,Remain Low,LeftWall(Night),
15902675,15902681,6,Turn,LeftWall(Night),
15902681,15902687,6,Turn,LeftWall(Night),
15902687,15902696,9,Turn,face-front/back,LeftWall(Night),
15902696,15902702,6,Turn,LeftWall(Night),
15902702,15902708,6,Turn,face-front/back,LeftWall(Night),
15902708,15902965,257,Remain Low,LeftWall(Night),
15902965,15903211,246,Pause,,
15903211,15903386,175,Remain Low,,
15903386,15903581,195,Pause,,
15903581,15903726,145,Remain Low,LeftWall(Night),
15903726,15903897,171,Pause,,
15903897,15903929,32,Remain Low,,
15903929,15905492,1563,Sleep,LeftWall(Night),
15905492,15905792,300,Twitch,LeftWall(Night),
15905792,15905793,1,Awaken,LeftWall(Night),
15905793,15905840,47,Remain Low,LeftWall(Night),
15905840,15905932,92,Pause,(Night),
15905932,15905974,42,Remain Low,,
15905974,15905980,6,Turn,face-front/back,LeftWall(Night),
15905980,15905986,6,Turn,LeftWall(Night),
15905986,15905998,12,Remain Low,LeftWall(Night),
15905998,15906061,63,Stretch Body,LeftWall(Night),
15906061,15906172,111,Remain Low,LeftWall(Night),
15906172,15906181,9,Stretch Body,LeftWall(Night),
15906181,15906196,15,Walk Slowly,LeftWall(Night),
15906196,15906208,12,Turn,Floor(Night),
15906208,15906214,6,Turn,face-front/back,Floor(Night),
15906214,15906268,54,Remain Low,Floor(Night),
15906268,15906274,6,Turn,LeftWall(Night),
15906274,15906295,21,Remain Low,Floor(Night),
15906295,15906316,21,Remain Partially Reared,Floor(Night),
15906316,15906322,6,Come Down From Partially Reared,Floor(Night),
15906322,15906364,42,Stretch Body,Floor(Night),
15906364,15906771,407,Unknown Behavior,,
15906771,15906777,6,Turn,face-front/back,Floor(Night),
15906777,15906783,6,Remain Low,Floor(Night),
15907021,15908631,1610,Sleep,Floor(Night),
15908631,15908931,300,Twitch,Floor(Night),
15908931,15908932,1,Awaken,Floor(Night),
15908932,15909360,428,Remain Low,Floor(Night),
