 Experiment number: ,,#210
 Experiment date: ,,November-22-2022
 Animal Strain: ,,
 Animal Birthdate: ,,November-22-2022
 Color of Animal: ,,White
 Size of Animal: ,,Regular
Analysis Length:,,"0"""
Analysis Start@:,,"0"""
Dstance Traveled:,,    549.25(meters)

Behavior Profile-Behavior List
From Frame,To Frame,Length(frames),Behavior,Comment,
10777077,10777083,6,Turn,LeftWall(Night),
10777083,10777170,87,Remain Low,LeftWall(Night),
10777170,10777176,6,Turn,LeftWall(Night),
10777176,10777188,12,Remain Low,LeftWall(Night),
10777188,10777194,6,Turn,face-front/back,LeftWall(Night),
10777194,10777224,30,Remain Low,LeftWall(Night),
10777224,10777230,6,Turn,LeftWall(Night),
10777230,10777416,186,Remain Low,LeftWall(Night),
10777416,10777425,9,Turn,LeftWall(Night),
10777425,10777431,6,Turn,LeftWall(Night),
10777431,10777437,6,Remain Low,LeftWall(Night),
10777437,10777443,6,Turn,LeftWall(Night),
10777443,10777473,30,Remain Low,LeftWall(Night),
10777473,10777479,6,Turn,face-front/back,LeftWall(Night),
10777479,10777545,66,Remain Low,LeftWall(Night),
10777545,10777551,6,Turn,LeftWall(Night),
10777551,10777734,183,Remain Low,LeftWall(Night),
10777937,10782677,4740,Sleep,Floor(Night),
10782677,10782725,48,Twitch,LeftWall(Night),
10782725,10790374,7649,Sleep,Floor(Night),
10790374,10790674,300,Twitch,LeftWall(Night),
10790674,10790675,1,Awaken,LeftWall(Night),
10790675,10790692,17,Remain Low,LeftWall(Night),
10790692,10790695,3,Turn,Floor(Night),
10790695,10791983,1288,Sleep,LeftWall(Night),
10791983,10791991,8,Awaken,LeftWall(Night),
10791991,10791997,6,Rear up Partially,Floor(Night),
10791997,10792003,6,Come Down From Partially Reared,LeftWall(Night),
10792003,10792013,10,Remain Low,LeftWall(Night),
10792013,10792024,11,Turn,LeftWall(Night),
10792024,10792210,186,Remain Low,LeftWall(Night),
10792210,10792216,6,Turn,LeftWall(Night),
10792216,10792222,6,Remain Low,LeftWall(Night),
10792222,10792231,9,Turn,face-front/back,LeftWall(Night),
10792231,10792243,12,Remain Low,LeftWall(Night),
10792243,10792249,6,Turn,LeftWall(Night),
10792249,10792327,78,Remain Low,LeftWall(Night),
10792327,10792333,6,Turn,face-front/back,LeftWall(Night),
10792333,10792339,6,Turn,LeftWall(Night),
10792339,10792345,6,Turn,face-front/back,LeftWall(Night),
10792345,10792357,12,Remain Low,LeftWall(Night),
10792357,10792363,6,Turn,LeftWall(Night),
10792363,10792377,14,Remain Low,Floor(Night),
10792377,10795281,2904,Sleep,LeftWall(Night),
10795281,10795581,300,Twitch,Floor(Night),
10795581,10795582,1,Awaken,Floor(Night),
10795582,10799250,3668,Sleep,Floor(Night),
10799251,10801510,2259,Sleep,Floor(Night),
10801510,10801529,19,Twitch,LeftWall(Night),
10801529,10801567,38,Sleep,LeftWall(Night),
10801567,10801598,31,Twitch,Floor(Night),
10801598,10808453,6855,Sleep,Floor(Night),
10808453,10808497,44,Twitch,LeftWall(Night),
10808497,10808995,498,Sleep,LeftWall(Night),
10808995,10809052,57,Twitch,LeftWall(Night),
10809052,10817173,8121,Sleep,LeftWall(Night),
10817173,10817185,12,Twitch,LeftWall(Night),
10817185,10842304,25119,Sleep,LeftWall(Night),
10842304,10842454,150,Twitch,LeftWall(Night),
10842454,10846448,3994,Sleep,LeftWall(Night),
10846448,10846748,300,Twitch,Floor(Night),
10846748,10846749,1,Awaken,Floor(Night),
10846749,10846756,7,Remain Low,Floor(Night),
10846756,10846766,10,Turn,face-front/back,Floor(Night),
10846766,10846789,23,Remain Low,Floor(Night),
10846789,10846801,12,Turn,face-front/back,Floor(Night),
10846801,10846831,30,Remain Low,Floor(Night),
10846831,10846837,6,Turn,Floor(Night),
10846837,10846855,18,Remain Low,Floor(Night),
10846855,10846861,6,Turn,face-front/back,Floor(Night),
10846861,10846867,6,Remain Low,Floor(Night),
10846867,10846873,6,Turn,face-front/back,Floor(Night),
10846873,10846879,6,Turn,Floor(Night),
10846879,10846945,66,Remain Low,Floor(Night),
10846945,10846951,6,Turn,face-front/back,Floor(Night),
10846951,10846969,18,Remain Low,Floor(Night),
10846969,10846975,6,Turn,Floor(Night),
10846975,10847035,60,Remain Low,Floor(Night),
10847035,10847041,6,Turn,Floor(Night),
10847041,10847047,6,Turn,Floor(Night),
10847047,10847053,6,Turn,face-front/back,Floor(Night),
10847053,10847078,25,Remain Low,Floor(Night),
10847078,10850626,3548,Sleep,Floor(Night),
10850626,10850673,47,Twitch,Floor(Night),
10850673,10851928,1255,Sleep,Floor(Night),
10851928,10851950,22,Twitch,Floor(Night),
10851950,10853973,2023,Sleep,Floor(Night),
10853973,10854004,31,Twitch,Floor(Night),
10854004,10856051,2047,Sleep,Floor(Night),
10856051,10856064,13,Twitch,Floor(Night),
10856064,10858256,2192,Sleep,Floor(Night),
10858256,10858277,21,Twitch,Floor(Night),
10858277,10859223,946,Sleep,Floor(Night),
10859223,10859245,22,Twitch,Floor(Night),
10859245,10860330,1085,Sleep,Floor(Night),
10860330,10860378,48,Twitch,Floor(Night),
10860378,10861674,1296,Sleep,Floor(Night),
10861674,10861687,13,Twitch,Floor(Night),
10861687,10861733,46,Sleep,Floor(Night),
10861733,10861752,19,Twitch,Floor(Night),
10861752,10861820,68,Sleep,Floor(Night),
10861820,10861833,13,Twitch,Floor(Night),
10861833,10864363,2530,Sleep,Floor(Night),
10864363,10864409,46,Twitch,Floor(Night),
10864409,10866663,2254,Sleep,Floor(Night),
10866663,10866963,300,Twitch,Floor(Night),
10866963,10866964,1,Awaken,Floor(Night),
10866964,10867022,58,Remain Low,Floor(Night),
10867022,10867028,6,Turn,Floor(Night),
10867028,10867034,6,Turn,Floor(Night),
10867034,10867098,64,Remain Low,Floor(Night),
10867098,10867767,669,Groom,PLF<-HdW,Floor(Night),
10867767,10868441,674,Groom,B_L<-PLR,Floor(Night),
10868441,10868831,390,Groom,PLF<-HdW,Floor(Night),
10868831,10868930,99,Remain Low,Floor(Night),
10869130,10869756,626,Groom,B_L<-PLF<-HdW,Floor(Night),
10869756,10869795,39,Remain Low,Floor(Night),
10869795,10869894,99,Pause,Floor(Night),
10869894,10870323,429,Groom,PLF<-HdW,Floor(Night),
10870323,10870351,28,Remain Low,Floor(Night),
10870502,10870830,328,Groom,PLF<-HdW,Floor(Night),
10870830,10871009,179,Remain Low,Floor(Night),
10871009,10871111,102,Pause,Floor(Night),
10871111,10872687,1576,Remain Low,Floor(Night),
10872759,10873102,343,Groom,PLF<-HdW,Floor(Night),
10873102,10873168,66,Remain Low,Floor(Night),
10873168,10873518,350,Groom,PLF<-HdW,Floor(Night),
10873518,10874184,666,Remain Low,Floor(Night),
10874184,10874949,765,Groom,PLF<-HdW,Floor(Night),
10874949,10874998,49,Remain Low,Floor(Night),
10874998,10875004,6,Turn,Floor(Night),
10875004,10875010,6,Turn,Floor(Night),
10875010,10875032,22,Remain Low,Floor(Night),
10875352,10875810,458,Groom,PLR<-HdW,Floor(Night),
10875810,10875811,1,Remain Low,Floor(Night),
10875811,10875914,103,Pause,Floor(Night),
10875914,10875948,34,Remain Low,face-front/back,Floor(Night),
10875948,10878375,2427,Sleep,Floor(Night),
10878375,10878675,300,Twitch,Floor(Night),
10878675,10878676,1,Awaken,Floor(Night),
10878676,10880855,2179,Sleep,Floor(Night),
10880855,10880867,12,Twitch,Floor(Night),
10880867,10882469,1602,Sleep,Floor(Night),
10882469,10882480,11,Twitch,Floor(Night),
10882480,10884364,1884,Sleep,Floor(Night),
10884364,10884381,17,Twitch,Floor(Night),
10884381,10888558,4177,Sleep,Floor(Night),
10888558,10888579,21,Twitch,Floor(Night),
10888579,10891127,2548,Sleep,Floor(Night),
10891127,10891139,12,Twitch,Floor(Night),
10891139,10892376,1237,Sleep,Floor(Night),
10892376,10892395,19,Twitch,Floor(Night),
10892395,10892760,365,Sleep,Floor(Night),
10892760,10892914,154,Twitch,Floor(Night),
10892914,10896351,3437,Sleep,Floor(Night),
10896351,10896565,214,Twitch,Floor(Night),
10896565,10896702,137,Sleep,Floor(Night),
10896702,10896775,73,Twitch,Floor(Night),
10896775,10902172,5397,Sleep,Floor(Night),
10902172,10902188,16,Twitch,Floor(Night),
10902188,10902254,66,Sleep,Floor(Night),
10902254,10902272,18,Twitch,Floor(Night),
10902272,10902359,87,Sleep,Floor(Night),
10902359,10902380,21,Twitch,Floor(Night),
10902380,10904432,2052,Sleep,Floor(Night),
10904432,10904456,24,Twitch,,
10904456,10904506,50,Sleep,Floor(Night),
10904506,10904518,12,Twitch,Floor(Night),
10904518,10904758,240,Sleep,Floor(Night),
10904758,10904934,176,Twitch,Floor(Night),
10904934,10910298,5364,Sleep,Floor(Night),
10910298,10910314,16,Twitch,Floor(Night),
10910314,10915219,4905,Sleep,Floor(Night),
10915219,10915230,11,Twitch,Night,
10915230,10921128,5898,Sleep,Floor(Night),
10921128,10921153,25,Twitch,Night,
10921153,10923832,2679,Sleep,Floor(Night),
10923832,10923930,98,Twitch,Floor(Night),
10923930,10927340,3410,Sleep,Floor(Night),
10927340,10927351,11,Twitch,Floor(Night),
10927351,10930416,3065,Sleep,Floor(Night),
10930416,10930582,166,Twitch,Floor(Night),
10930582,10931609,1027,Sleep,Floor(Night),
10931609,10931695,86,Twitch,Floor(Night),
10931695,10931810,115,Sleep,Floor(Night),
10931810,10931990,180,Twitch,Floor(Night),
10931990,10932031,41,Sleep,Floor(Night),
10932031,10932245,214,Twitch,Floor(Night),
10932245,10932420,175,Sleep,Floor(Night),
10932420,10932599,179,Twitch,Floor(Night),
10932599,10932917,318,Sleep,Floor(Night),
10932917,10933217,300,Twitch,Floor(Night),
10933217,10933218,1,Awaken,Night,
10933218,10935352,2134,Sleep,Floor(Night),
10935352,10935413,61,Twitch,Floor(Night),
10935413,10938327,2914,Sleep,Floor(Night),
10938327,10938415,88,Twitch,Floor(Night),
10938415,10941092,2677,Sleep,Floor(Night),
10941092,10941185,93,Twitch,Floor(Night),
10941185,10945270,4085,Sleep,Floor(Night),
10945270,10945293,23,Twitch,Floor(Night),
10945293,10946537,1244,Sleep,Floor(Night),
10946537,10946562,25,Twitch,Floor(Night),
10946562,10947791,1229,Sleep,Floor(Night),
10947791,10947810,19,Twitch,Floor(Night),
10947810,10949429,1619,Sleep,Floor(Night),
10949429,10949661,232,Twitch,Floor(Night),
10949661,10953217,3556,Sleep,Floor(Night),
10953217,10953282,65,Twitch,Floor(Night),
10953282,10955549,2267,Sleep,Floor(Night),
10955549,10955632,83,Twitch,Floor(Night),
10955632,10957567,1935,Sleep,Floor(Night),
10957567,10957717,150,Twitch,Floor(Night),
10957717,10958613,896,Sleep,Floor(Night),
10958613,10958635,22,Twitch,,
10958635,10960864,2229,Sleep,Floor(Night),
10960864,10960875,11,Twitch,Night,
10960875,10962281,1406,Sleep,Floor(Night),
10962281,10962379,98,Twitch,Floor(Night),
10962379,10963941,1562,Sleep,Floor(Night),
10963941,10963963,22,Twitch,Night,
10963963,10964069,106,Sleep,Floor(Night),
10964069,10964087,18,Twitch,,
10964087,10966394,2307,Sleep,Floor(Night),
10966394,10966477,83,Twitch,Floor(Night),
10966477,10966555,78,Sleep,Floor(Night),
10966555,10966606,51,Twitch,Floor(Night),
10966606,10966685,79,Sleep,Floor(Night),
10966685,10966957,272,Twitch,Floor(Night),
10966957,10967582,625,Sleep,Floor(Night),
10967582,10967599,17,Twitch,,
10967599,10968556,957,Sleep,Floor(Night),
10968556,10968585,29,Twitch,Floor(Night),
10968585,10973335,4750,Sleep,Floor(Night),
10973335,10973514,179,Twitch,Floor(Night),
10973514,10973642,128,Sleep,Floor(Night),
10973642,10973665,23,Twitch,Floor(Night),
10973665,10973763,98,Sleep,Floor(Night),
10973763,10973947,184,Twitch,Floor(Night),
10973947,10973996,49,Sleep,Floor(Night),
10973996,10974021,25,Twitch,Floor(Night),
10974021,10974078,57,Sleep,Floor(Night),
10974078,10974378,300,Twitch,Floor(Night),
10974378,10974379,1,Awaken,Floor(Night),
10974379,10974392,13,Turn,face-front/back,Floor(Night),
10974392,10974398,6,Turn,Floor(Night),
10974398,10974404,6,Remain Low,Floor(Night),
10974404,10974422,18,Turn,face-front/back,Floor(Night),
10974422,10974428,6,Remain Low,Floor(Night),
10974428,10974434,6,Turn,Floor(Night),
10974434,10974446,12,Remain Low,Floor(Night),
10974446,10974452,6,Turn,face-front/back,Floor(Night),
10974452,10974458,6,Turn,Floor(Night),
10974458,10974464,6,Remain Low,Floor(Night),
10974464,10974470,6,Turn,face-front/back,Floor(Night),
10974470,10974476,6,Turn,Floor(Night),
10974476,10974482,6,Turn,face-front/back,Floor(Night),
10974482,10974494,12,Remain Low,Floor(Night),
10974494,10974506,12,Turn,Floor(Night),
10974506,10974522,16,Remain Low,Floor(Night),
10974522,10974533,11,Turn,face-front/back,Floor(Night),
10974533,10974606,73,Remain Low,Floor(Night),
10974606,10975356,750,Groom,PLF,Floor(Night),
10975356,10976556,1200,Groom,B_L<-PLF,Floor(Night),
10976556,10977052,496,Groom,PLR<-HdW,Floor(Night),
10977052,10977276,224,Remain Low,Floor(Night),
10977276,10977590,314,Groom,PLF<-HdW,Floor(Night),
10977590,10977681,91,Remain Low,Floor(Night),
10977681,10977687,6,Turn,Floor(Night),
10977687,10977693,6,Turn,Floor(Night),
10977693,10977823,130,Remain Low,Floor(Night),
10977823,10978193,370,Groom,PLF<-HdW,Floor(Night),
10978193,10978212,19,Remain Low,Floor(Night),
10978212,10978218,6,Rear up Partially,Floor(Night),
10978218,10978228,10,Come Down From Partially Reared,Floor(Night),
10978228,10978239,11,Turn,face-front/back,Floor(Night),
10978239,10978245,6,Turn,Floor(Night),
10978245,10978253,8,Remain Low,Floor(Night),
10978792,10979113,321,Groom,PLF,Floor(Night),
10979113,10979421,308,Remain Low,Floor(Night),
10979421,10981247,1826,Groom,PLF,Floor(Night),
10981247,10981914,667,Remain Low,Floor(Night),
10981914,10981931,17,Unknown Behavior,Floor(Night),
10981931,10981943,12,Remain Low,Floor(Night),
10981943,10981949,6,Rear up Partially,Floor(Night),
10981949,10981954,5,Come Down From Partially Reared,Floor(Night),
10981954,10982277,323,Groom,PLF<-HdW,Floor(Night),
10982277,10982662,385,Remain Low,Floor(Night),
10982662,10982668,6,Turn,Floor(Night),
10982668,10982758,90,Remain Low,Floor(Night),
10982758,10982767,9,Turn,Floor(Night),
10982767,10983681,914,Remain Low,Floor(Night),
10983681,10984068,387,Groom,PLF,Floor(Night),
10984068,10984145,77,Remain Low,Floor(Night),
10984145,10984240,95,Pause,Floor(Night),
10984240,10984397,157,Remain Low,Floor(Night),
10984397,10984504,107,Pause,Floor(Night),
10984504,10984652,148,Remain Low,,
10984652,10984752,100,Pause,,
10984752,10984758,6,Turn,Floor(Night),
10984758,10985076,318,Groom,PLF<-HdW,Floor(Night),
10985076,10985089,13,Remain Low,Floor(Night),
10985089,10985095,6,Turn,Floor(Night),
10985095,10985101,6,Turn,Floor(Night),
10985101,10985138,37,Remain Low,Floor(Night),
10985138,10985233,95,Pause,Floor(Night),
10985233,10985245,12,Walk Slowly,Floor(Night),
10985245,10985604,359,Groom,B_L,Floor(Night),
10985604,10985701,97,Remain Low,Floor(Night),
10985701,10985716,15,Stretch Body,Floor(Night),
10985716,10985725,9,Remain Low,Floor(Night),
10985725,10985731,6,Turn,Floor(Night),
10985731,10985743,12,Stretch Body,Floor(Night),
10985743,10985754,11,Unknown Behavior,,
10985754,10985760,6,Remain Low,Floor(Night),
10985760,10985766,6,Turn,Floor(Night),
10985766,10985772,6,Turn,face-front/back,Floor(Night),
10985772,10985819,47,Unknown Behavior,,
10985819,10985846,27,Remain Low,Floor(Night),
10985846,10985867,21,Walk Right,RightWall(Night),
10985867,10985879,12,Remain Low,RightWall(Night),
10985879,10985891,12,Turn,face-front/back,RightWall(Night),
10985891,10985993,102,Remain Low,RightWall(Night),
10985993,10986014,21,Unknown Behavior,,
10986014,10986026,12,Remain Low,RightWall(Night),
10986026,10986032,6,Turn,RightWall(Night),
10986032,10986038,6,Turn,face-front/back,RightWall(Night),
10986038,10986062,24,Remain Low,RightWall(Night),
10986062,10986067,5,Unknown Behavior,,
10986067,10986163,96,Remain Low,RightWall(Night),
10986163,10986175,12,Turn,RightWall(Night),
10986175,10986187,12,Remain Low,Floor(Night),
10986187,10986238,51,Stretch Body,Floor(Night),
10986238,10986253,15,Remain Low,Floor(Night),
10986253,10986268,15,Stretch Body,Floor(Night),
10986268,10986277,9,Remain Low,Floor(Night),
10986277,10986322,45,Stretch Body,Floor(Night),
10986322,10986328,6,Remain Low,OnBedding(Night),
10986328,10987202,874,Groom,PLF<-HdW,Floor(Night),
10987202,10987239,37,Remain Low,Floor(Night),
10987239,10987245,6,Turn,Floor(Night),
10987245,10987251,6,Walk Slowly,Floor(Night),
10987251,10987257,6,Walk Left,LeftWall(Night),
10987257,10987359,102,Remain Low,LeftWall(Night),
10987359,10987365,6,Turn,face-front/back,LeftWall(Night),
10987365,10987383,18,Remain Low,LeftWall(Night),
10987383,10987389,6,Turn,face-front/back,LeftWall(Night),
10987389,10987479,90,Remain Low,LeftWall(Night),
10987479,10987485,6,Turn,LeftWall(Night),
10987485,10987527,42,Remain Low,LeftWall(Night),
10987527,10987533,6,Turn,LeftWall(Night),
10987533,10987539,6,Remain Low,LeftWall(Night),
10987539,10987545,6,Turn,LeftWall(Night),
10987545,10987713,168,Remain Low,LeftWall(Night),
10987713,10987779,66,"(null)(RUtoPR, RUfromPR, RemainRU)",LeftWall(Night),
10987779,10987803,24,"(null)(ComeDown, CDfromPR)",LeftWall(Night),
10987803,10987809,6,Rear up Full From Partial,LeftWall(Night),
10987809,10987836,27,"(null)(CDtoPR, CDfromPR)",LeftWall(Night),
10987836,10987872,36,Remain Low,LeftWall(Night),
10987872,10987878,6,Turn,face-front/back,LeftWall(Night),
10987878,10987884,6,Turn,LeftWall(Night),
10987884,10987890,6,Remain Low,LeftWall(Night),
10987890,10987896,6,Turn,LeftWall(Night),
10987896,10987908,12,Turn,face-front/back,LeftWall(Night),
10987908,10988076,168,Remain Low,LeftWall(Night),
10988076,10988082,6,Turn,LeftWall(Night),
10988082,10988202,120,Remain Low,LeftWall(Night),
10988202,10988214,12,Walk Slowly,LeftWall(Night),
10988214,10988262,48,Remain Low,LeftWall(Night),
10988262,10988268,6,Walk Right,Floor(Night),
10988268,10988280,12,Remain Low,Floor(Night),
10988280,10988292,12,Walk Right,Floor(Night),
10988292,10988298,6,Walk Slowly,Floor(Night),
10988298,10988304,6,Remain Low,Floor(Night),
10988304,10988310,6,Walk Slowly,Floor(Night),
10988310,10988316,6,Stretch Body,Floor(Night),
10988316,10988322,6,Walk Left,Floor(Night),
10988322,10988328,6,Remain Low,Floor(Night),
10988328,10988352,24,Stretch Body,Floor(Night),
10988352,10988382,30,Walk Right,Floor(Night),
10988382,10988388,6,Turn,face-front/back,Floor(Night),
10988388,10988394,6,Walk Right,Floor(Night),
10988394,10988424,30,Remain Low,face-front/back,RightWall(Night),
10988424,10988430,6,Turn,RightWall(Night),
10988430,10988442,12,Remain Low,RightWall(Night),
10988442,10988472,30,Unknown Behavior,RightWall(Night),
10988472,10988625,153,Remain Low,RightWall(Night),
10988625,10988631,6,Rear up Partially,RightWall(Night),
10988631,10988637,6,Remain Partially Reared,RightWall(Night),
10988637,10988649,12,"(null)(RUfromPR, RemainRU)",RightWall(Night),
10988649,10988655,6,Come Down To Partially Reared,RightWall(Night),
10988655,10988661,6,Rear up Full From Partial,RightWall(Night),
10988661,10988727,66,Sniff,RightWall(Night),
10988727,10988733,6,Remain RearUp,RightWall(Night),
10988733,10988739,6,Come Down,RightWall(Night),
10988739,10988841,102,Remain Low,RightWall(Night),
10988841,10988847,6,Turn,RightWall(Night),
10988847,10988859,12,Remain Low,RightWall(Night),
10988859,10988865,6,Turn,face-front/back,RightWall(Night),
10988865,10988871,6,Remain Low,RightWall(Night),
10988871,10988883,12,Turn,face-front/back,RightWall(Night),
10988883,10988925,42,Remain Low,Floor(Night),
10988925,10988968,43,Stretch Body,OnBedding(Night),
10988968,10989454,486,Groom,PLF,Floor(Night),
10989454,10989593,139,Remain Low,Floor(Night),
10989593,10989600,7,Unknown Behavior,Floor(Night),
10989600,10989636,36,Remain Low,Floor(Night),
10989636,10989670,34,Unknown Behavior,Floor(Night),
10989670,10989712,42,Remain Low,Floor(Night),
10989712,10989722,10,Walk Left,Floor(Night),
10989722,10989733,11,Turn,Floor(Night),
10989733,10989859,126,Remain Low,Floor(Night),
10989859,10989871,12,Turn,face-front/back,Floor(Night),
10989871,10989998,127,Remain Low,Floor(Night),
10989998,10990173,175,Pause,(Night),
10990173,10990615,442,Remain Low,,
10990674,10991184,510,Groom,HdW,Floor(Night),
10991184,10991825,641,Remain Low,face-front/back,Floor(Night),
10991982,10992622,640,Groom,PLR<-PLF,Floor(Night),
10992622,10992761,139,Remain Low,Floor(Night),
10992761,10992773,12,Walk Slowly,Floor(Night),
10992773,10992834,61,Remain Low,Floor(Night),
10992834,10993169,335,Pause,,
10993169,10993195,26,Remain Low,,
10993195,10993324,129,Pause,,
10993324,10993785,461,Remain Low,Floor(Night),
10993785,10993879,94,Pause,,
10993879,10994030,151,Remain Low,,
10994030,10994320,290,Pause,,
10994320,10994773,453,Remain Low,Floor(Night),
10994773,10994899,126,Pause,,
10994899,10995565,666,Remain Low,Floor(Night),
10995565,10995694,129,Pause,,
10995694,10995876,182,Remain Low,,
10995876,10995985,109,Pause,,
10995985,10996230,245,Remain Low,,
10996230,10996327,97,Pause,,
10996327,10996431,104,Remain Low,Floor(Night),
10996431,10996551,120,Pause,Night,
10996551,10996781,230,Remain Low,,
10996781,10996787,6,Turn,Floor(Night),
10996787,10997018,231,Remain Low,Floor(Night),
10997018,10997024,6,Turn,face-front/back,Floor(Night),
10997024,10997041,17,Remain Low,Floor(Night),
10997041,10998795,1754,Groom,PLF,Floor(Night),
10998795,10999141,346,Groom,PLF,Floor(Night),
10999141,10999221,80,Remain Low,Floor(Night),
10999221,11000723,1502,Groom,PLF<-HdW,Floor(Night),
11000723,11000784,61,Remain Low,Floor(Night),
11000784,11001190,406,Groom,PLF<-HdW,Floor(Night),
11001190,11001986,796,Groom,B_L<-PLR,Floor(Night),
11001986,11002691,705,Groom,PLF<-HdW,Floor(Night),
11002691,11003866,1175,Groom,PLF<-HdW,Floor(Night),
11003866,11003873,7,Turn,Floor(Night),
11003873,11003879,6,Turn,Floor(Night),
11003879,11003885,6,Turn,Floor(Night),
11003885,11003891,6,Turn,Floor(Night),
11003891,11003915,24,Remain Low,Floor(Night),
11003915,11003921,6,Turn,Floor(Night),
11003921,11003939,18,Remain Low,Floor(Night),
11003939,11003945,6,Turn,Floor(Night),
11003945,11003954,9,Turn,Floor(Night),
11003954,11003978,24,Remain Low,Floor(Night),
11003978,11003984,6,Turn,Floor(Night),
11003984,11004002,18,Remain Low,Floor(Night),
11004002,11004008,6,Turn,Floor(Night),
11004008,11004014,6,Turn,Floor(Night),
11004014,11004026,12,Remain Low,Floor(Night),
11004026,11004032,6,Turn,Floor(Night),
11004032,11004038,6,Turn,Floor(Night),
11004038,11004064,26,Remain Low,Floor(Night),
11004216,11004526,310,Groom,PLF<-HdW,Floor(Night),
11004526,11004588,62,Remain Low,Floor(Night),
11004588,11005232,644,Groom,B_L<-PLF,Floor(Night),
11005232,11005779,547,Remain Low,Floor(Night),
11005779,11005785,6,Turn,Floor(Night),
11005785,11005791,6,Turn,Floor(Night),
11005791,11005797,6,Remain Low,Floor(Night),
11005797,11005803,6,Turn,Floor(Night),
11005803,11006178,375,Remain Low,Floor(Night),
11006178,11006301,123,Pause,Floor(Night),
11006301,11006373,72,Remain Low,face-front/back,Floor(Night),
11006373,11006379,6,Turn,Floor(Night),
11006379,11006385,6,Turn,Floor(Night),
11006385,11007292,907,Remain Low,Floor(Night),
11007292,11007702,410,Groom,PLR<-HdW,Floor(Night),
11007702,11007787,85,Remain Low,Floor(Night),
11007787,11007793,6,Turn,Floor(Night),
11007793,11007871,78,Remain Low,Floor(Night),
11007871,11007877,6,Turn,Floor(Night),
11007877,11007913,36,Remain Low,Floor(Night),
11007913,11007919,6,Turn,Floor(Night),
11007919,11007925,6,Turn,Floor(Night),
11007925,11008006,81,Remain Low,Floor(Night),
11008006,11008012,6,Turn,Floor(Night),
11008012,11008030,18,Remain Low,Floor(Night),
11008030,11008042,12,Turn,face-front/back,Floor(Night),
11008042,11008048,6,Turn,Floor(Night),
11008048,11008114,66,Remain Low,Floor(Night),
11008114,11008120,6,Turn,face-front/back,Floor(Night),
11008120,11008144,24,Remain Low,Floor(Night),
11008144,11008150,6,Turn,Floor(Night),
11008150,11008198,48,Remain Low,Floor(Night),
11008198,11008204,6,Turn,face-front/back,Floor(Night),
11008204,11008210,6,Remain Low,Floor(Night),
11008210,11008216,6,Turn,face-front/back,Floor(Night),
11008216,11008222,6,Remain Low,Floor(Night),
11008222,11008228,6,Turn,Floor(Night),
11008228,11008234,6,Turn,Floor(Night),
11008234,11008240,6,Turn,Floor(Night),
11008240,11008246,6,Remain Low,Floor(Night),
11008246,11008252,6,Turn,Floor(Night),
11008252,11008258,6,Turn,Floor(Night),
11008258,11008264,6,Turn,Floor(Night),
11008264,11008270,6,Turn,Floor(Night),
11008270,11008288,18,Remain Low,Floor(Night),
11008288,11008297,9,Turn,face-front/back,Floor(Night),
11008297,11008303,6,Turn,Floor(Night),
11008303,11008309,6,Remain Low,Floor(Night),
11008309,11008315,6,Turn,Floor(Night),
11008315,11008321,6,Turn,Floor(Night),
11008321,11008327,6,Turn,face-front/back,Floor(Night),
11008327,11008339,12,Remain Low,Floor(Night),
11008339,11008345,6,Turn,Floor(Night),
11008345,11008363,18,Remain Low,Floor(Night),
11008363,11008441,78,Stretch Body,Floor(Night),
11008441,11008457,16,Walk Slowly,Floor(Night),
11008457,11008468,11,Turn,face-front/back,RightWall(Night),
11008468,11008540,72,Remain Low,RightWall(Night),
11008540,11008546,6,Turn,face-front/back,RightWall(Night),
11008546,11008624,78,Remain Low,RightWall(Night),
11008624,11008630,6,Turn,face-front/back,RightWall(Night),
11008630,11008636,6,Remain Low,RightWall(Night),
11008636,11008645,9,Rear up Partially,RightWall(Night),
11008645,11008651,6,Come Down From Partially Reared,RightWall(Night),
11008651,11008813,162,Remain Low,RightWall(Night),
11009053,11009737,684,Groom,PLR,RightWall(Night),
11009737,11009874,137,Remain Low,RightWall(Night),
11010719,11011688,969,Groom,PLR<-HdW,RightWall(Night),
11011688,11012889,1201,Groom,PLR,RightWall(Night),
11012889,11013052,163,Remain Low,RightWall(Night),
11013052,11013058,6,Turn,face-front/back,RightWall(Night),
11013058,11013094,36,Remain Low,RightWall(Night),
11013094,11013106,12,Turn,RightWall(Night),
11013106,11013154,48,Stretch Body,Floor(Night),
11013154,11013160,6,Stationary,Floor(Night),
11013160,11013166,6,Remain Low,Floor(Night),
11013166,11013202,36,Stretch Body,Floor(Night),
11013202,11013238,36,Remain Low,Floor(Night),
11013238,11013256,18,Stretch Body,OnBedding(Night),
11013256,11013262,6,Stationary,Floor(Night),
11013262,11013280,18,Stretch Body,OnBedding(Night),
11013280,11013286,6,Remain Low,OnBedding(Night),
11013286,11013301,15,Stretch Body,OnBedding(Night),
11013301,11013310,9,Remain Low,Floor(Night),
11013310,11013319,9,Stretch Body,Floor(Night),
11013319,11013370,51,Remain Low,Floor(Night),
11013370,11013376,6,Turn,Floor(Night),
11013376,11013406,30,Remain Low,Floor(Night),
11013406,11013418,12,Stretch Body,Floor(Night),
11013418,11013553,135,Remain Low,Floor(Night),
11013553,11013562,9,Turn,face-front/back,Floor(Night),
11013562,11013567,5,Remain Low,Floor(Night),
