 Experiment number: ,,#202
 Experiment date: ,,November-12-2022
 Animal Strain: ,,
 Animal Birthdate: ,,November-12-2022
 Color of Animal: ,,White
 Size of Animal: ,,Regular
Analysis Length:,,"171:59'16"""
Analysis Start@:,,"167:59'17"""
Dstance Traveled:,,    413.85(meters)

Behavior Profile-Behavior List
From Frame,To Frame,Length(frames),Behavior,Comment,
6881240,6881306,66,Remain Low,Floor(Night),
6881306,6881312,6,Turn,Floor(Night),
6881312,6881543,231,Remain Low,Floor(Night),
6881543,6881549,6,Turn,Floor(Night),
6881549,6881558,9,Turn,Floor(Night),
6881558,6881564,6,Turn,face-front/back,Floor(Night),
6881564,6881570,6,Turn,Floor(Night),
6881570,6881582,12,Remain Low,Floor(Night),
6881582,6881588,6,Turn,Floor(Night),
6881588,6881594,6,Remain Low,Floor(Night),
6881594,6881600,6,Turn,Floor(Night),
6881600,6881606,6,Turn,face-front/back,Floor(Night),
6881606,6881732,126,Remain Low,Floor(Night),
6881732,6881738,6,Turn,Floor(Night),
6881738,6881744,6,Remain Low,Floor(Night),
6881744,6881750,6,Turn,face-front/back,Floor(Night),
6881750,6881810,60,Remain Low,Floor(Night),
6881810,6881816,6,Turn,Floor(Night),
6881816,6881822,6,Remain Low,Floor(Night),
6881822,6881828,6,Turn,Floor(Night),
6881828,6881834,6,Turn,Floor(Night),
6881834,6881885,51,Remain Low,Floor(Night),
6881885,6881891,6,Turn,Floor(Night),
6881891,6881921,30,Remain Low,Floor(Night),
6881921,6881927,6,Turn,Floor(Night),
6881927,6881975,48,Remain Low,Floor(Night),
6881975,6881981,6,Turn,Floor(Night),
6881981,6881999,18,Unknown Behavior,Floor(Night),
6881999,6882017,18,Remain Low,Floor(Night),
6882017,6882023,6,Turn,Floor(Night),
6882023,6882029,6,Turn,Floor(Night),
6882029,6882095,66,Remain Low,Floor(Night),
6882095,6882101,6,Turn,face-front/back,Floor(Night),
6882101,6882107,6,Turn,Floor(Night),
6882107,6882113,6,Turn,face-front/back,Floor(Night),
6882113,6882137,24,Remain Low,Floor(Night),
6882137,6882149,12,Turn,face-front/back,Floor(Night),
6882149,6882179,30,Remain Low,Floor(Night),
6882179,6882185,6,Turn,Floor(Night),
6882185,6882191,6,Remain Low,Floor(Night),
6882191,6882197,6,Turn,Floor(Night),
6882197,6882203,6,Turn,Floor(Night),
6882203,6882221,18,Remain Low,Floor(Night),
6882221,6882227,6,Turn,face-front/back,Floor(Night),
6882227,6882233,6,Turn,Floor(Night),
6882233,6882242,9,Turn,face-front/back,Floor(Night),
6882242,6882284,42,Remain Low,Floor(Night),
6882284,6882290,6,Turn,Floor(Night),
6882290,6882350,60,Remain Low,Floor(Night),
6882350,6882359,9,Turn,face-front/back,Floor(Night),
6882359,6882389,30,Remain Low,Floor(Night),
6882389,6882395,6,Turn,Floor(Night),
6882395,6882473,78,Remain Low,Floor(Night),
6882473,6882479,6,Turn,face-front/back,Floor(Night),
6882479,6882491,12,Remain Low,Floor(Night),
6882491,6882497,6,Turn,Floor(Night),
6882497,6882509,12,Remain Low,Floor(Night),
6882509,6882515,6,Turn,face-front/back,Floor(Night),
6882515,6882521,6,Turn,Floor(Night),
6882521,6882623,102,Remain Low,Floor(Night),
6882623,6882629,6,Turn,face-front/back,Floor(Night),
6882629,6882635,6,Turn,Floor(Night),
6882635,6882641,6,Remain Low,Floor(Night),
6882641,6882647,6,Turn,face-front/back,Floor(Night),
6882647,6882656,9,Remain Low,Floor(Night),
6882656,6882767,111,Pause,Night,
6882767,6882769,2,Turn,Floor(Night),
6883049,6883375,326,Groom,PLR<-HdW,Floor(Night),
6883375,6883400,25,Remain Low,Floor(Night),
6883400,6883406,6,Turn,Floor(Night),
6883406,6883424,18,Remain Low,Floor(Night),
6883424,6883430,6,Turn,Floor(Night),
6883430,6883442,12,Remain Low,face-front/back,Floor(Night),
6883442,6883448,6,Turn,Floor(Night),
6883448,6883484,36,Remain Low,Floor(Night),
6883484,6883490,6,Turn,Floor(Night),
6883490,6883532,42,Remain Low,Floor(Night),
6883532,6883538,6,Turn,Floor(Night),
6883538,6883544,6,Turn,Floor(Night),
6883544,6883550,6,Remain Low,face-front/back,Floor(Night),
6883550,6883556,6,Turn,Floor(Night),
6883556,6883580,24,Remain Low,Floor(Night),
6883580,6883586,6,Turn,Floor(Night),
6883586,6883676,90,Remain Low,Floor(Night),
6883676,6883682,6,Turn,Floor(Night),
6883682,6883691,9,Turn,face-front/back,Floor(Night),
6883691,6883775,84,Remain Low,Floor(Night),
6883775,6883781,6,Turn,Floor(Night),
6883781,6883787,6,Turn,face-front/back,Floor(Night),
6883787,6883793,6,Turn,Floor(Night),
6883793,6883835,42,Remain Low,Floor(Night),
6883835,6883841,6,Turn,face-front/back,Floor(Night),
6883841,6883847,6,Remain Low,Floor(Night),
6883847,6883859,12,Turn,face-front/back,Floor(Night),
6883859,6883865,6,Remain Low,Floor(Night),
6883865,6883871,6,Turn,Floor(Night),
6883871,6883877,6,Remain Low,Floor(Night),
6883877,6883883,6,Turn,face-front/back,Floor(Night),
6883883,6883985,102,Remain Low,Floor(Night),
6883985,6883991,6,Turn,Floor(Night),
6883991,6883997,6,Turn,face-front/back,Floor(Night),
6883997,6884111,114,Remain Low,Floor(Night),
6884111,6884127,16,Turn,face-front/back,Floor(Night),
6884127,6884246,119,Remain Low,Floor(Night),
6884246,6884252,6,Turn,Floor(Night),
6884252,6884258,6,Turn,face-front/back,Floor(Night),
6884258,6884264,6,Turn,Floor(Night),
6884264,6884270,6,Turn,face-front/back,Floor(Night),
6884270,6885176,906,Remain Low,Floor(Night),
6885176,6885182,6,Turn,face-front/back,Floor(Night),
6885182,6885212,30,Remain Low,Floor(Night),
6885212,6885218,6,Turn,Floor(Night),
6885218,6885224,6,Remain Low,Floor(Night),
6885224,6885230,6,Turn,face-front/back,Floor(Night),
6885230,6885278,48,Remain Low,Floor(Night),
6885278,6885284,6,Turn,Floor(Night),
6885284,6885290,6,Turn,face-front/back,Floor(Night),
6885290,6885386,96,Remain Low,Floor(Night),
6885386,6885398,12,Turn,face-front/back,Floor(Night),
6885398,6885404,6,Remain Low,Floor(Night),
6885404,6885410,6,Turn,Floor(Night),
6885410,6885416,6,Turn,face-front/back,Floor(Night),
6885416,6885428,12,Remain Low,Floor(Night),
6885428,6885434,6,Turn,face-front/back,Floor(Night),
6885434,6885440,6,Remain Low,Floor(Night),
6885440,6885446,6,Turn,face-front/back,Floor(Night),
6885446,6885452,6,Turn,Floor(Night),
6885452,6885458,6,Remain Low,Floor(Night),
6885458,6885464,6,Turn,face-front/back,Floor(Night),
6885464,6885470,6,Remain Low,Floor(Night),
6885470,6885476,6,Turn,Floor(Night),
6885476,6885482,6,Turn,face-front/back,Floor(Night),
6885482,6885782,300,Remain Low,Floor(Night),
6885782,6885788,6,Turn,Floor(Night),
6885788,6885794,6,Turn,face-front/back,Floor(Night),
6885794,6885908,114,Remain Low,Floor(Night),
6885908,6885914,6,Turn,Floor(Night),
6885914,6885920,6,Turn,face-front/back,Floor(Night),
6885920,6885932,12,Remain Low,Floor(Night),
6885932,6885938,6,Turn,Floor(Night),
6885938,6885947,9,Turn,face-front/back,Floor(Night),
6885947,6887044,1097,Remain Low,Floor(Night),
6887044,6887478,434,Groom,PLR,Floor(Night),
6887478,6887785,307,Groom,PLR,Floor(Night),
6887785,6887864,79,Remain Low,face-front/back,Floor(Night),
6887864,6887873,9,Rear up Partially,Floor(Night),
6887873,6887879,6,Come Down From Partially Reared,Floor(Night),
6887879,6887885,6,Remain Low,Floor(Night),
6887885,6887891,6,Turn,Floor(Night),
6887891,6887915,24,Remain Low,face-front/back,Floor(Night),
6887915,6887921,6,Turn,Floor(Night),
6887921,6887930,9,Turn,face-front/back,Floor(Night),
6887930,6887942,12,Remain Low,Floor(Night),
6887942,6887954,12,Turn,face-front/back,Floor(Night),
6887954,6887960,6,Remain Low,Floor(Night),
6887960,6887966,6,Turn,Floor(Night),
6887966,6887973,7,Remain Low,Floor(Night),
6887973,6888424,451,Groom,PLF<-HdW,Floor(Night),
6888424,6888467,43,Remain Low,Floor(Night),
6888467,6888473,6,Turn,Floor(Night),
6888473,6888689,216,Remain Low,Floor(Night),
6888689,6888699,10,Rear up Partially,Floor(Night),
6888699,6888746,47,Remain Low,Floor(Night),
6888746,6888752,6,Turn,Floor(Night),
6888752,6888770,18,Remain Low,Floor(Night),
6888770,6888776,6,Turn,Floor(Night),
6888776,6888782,6,Turn,Floor(Night),
6888782,6888968,186,Remain Low,Floor(Night),
6888968,6888974,6,Turn,Floor(Night),
6888974,6888980,6,Turn,Floor(Night),
6888980,6888986,6,Turn,Floor(Night),
6888986,6888992,6,Remain Low,Floor(Night),
6888992,6888998,6,Turn,face-front/back,Floor(Night),
6888998,6889034,36,Remain Low,Floor(Night),
6889034,6889040,6,Turn,Floor(Night),
6889040,6889052,12,Remain Low,Floor(Night),
6889052,6889058,6,Turn,face-front/back,Floor(Night),
6889058,6889064,6,Remain Low,Floor(Night),
6889064,6889070,6,Turn,Floor(Night),
6889070,6889079,9,Turn,face-front/back,Floor(Night),
6889079,6889187,108,Remain Low,Floor(Night),
6889187,6889199,12,Turn,face-front/back,Floor(Night),
6889199,6889205,6,Turn,Floor(Night),
6889205,6889338,133,Remain Low,Floor(Night),
6889338,6889935,597,Groom,PLF<-HdW,Floor(Night),
6889935,6890014,79,Remain Low,Floor(Night),
6890014,6890020,6,Turn,Floor(Night),
6890020,6890338,318,Remain Low,Floor(Night),
6890338,6890344,6,Walk Slowly,Floor(Night),
6890344,6890368,24,Remain Low,face-front/back,LeftWall(Night),
6890368,6890380,12,Stretch Body,LeftWall(Night),
6890380,6890443,63,Remain Low,LeftWall(Night),
6890443,6890806,363,Pause,,
6890806,6890812,6,Walk Slowly,LeftWall(Night),
6890812,6890842,30,Remain Low,LeftWall(Night),
6890842,6890866,24,Walk Slowly,LeftWall(Night),
6890866,6890926,60,Remain Low,Floor(Night),
6890926,6890935,9,Walk Left,LeftWall(Night),
6890935,6890947,12,Remain Low,LeftWall(Night),
6890947,6890956,9,Turn,face-front/back,LeftWall(Night),
6890956,6890962,6,Turn,LeftWall(Night),
6890962,6890971,9,Turn,face-front/back,LeftWall(Night),
6890971,6891074,103,Remain Low,LeftWall(Night),
6891074,6902111,11037,Pause,LeftWall(Night),
6902111,6902167,56,Remain Low,LeftWall(Night),
6902167,6902173,6,Turn,LeftWall(Night),
6902173,6902179,6,Turn,face-front/back,LeftWall(Night),
6902179,6902231,52,Remain Low,LeftWall(Night),
6902231,6907226,4995,Pause,LeftWall(Night),
6907226,6907263,37,Remain Low,LeftWall(Night),
6907263,6908023,760,Pause,LeftWall(Night),
6908023,6908029,6,Turn,LeftWall(Night),
6908029,6908035,6,Turn,LeftWall(Night),
6908035,6908045,10,Turn,face-front/back,LeftWall(Night),
6908045,6908080,35,Remain Low,LeftWall(Night),
6908080,6908086,6,Turn,face-front/back,LeftWall(Night),
6908086,6908092,6,Turn,LeftWall(Night),
6908092,6908098,6,Turn,face-front/back,LeftWall(Night),
6908098,6908308,210,Pause,LeftWall(Night),
6908308,6908314,6,Turn,LeftWall(Night),
6908314,6908338,24,Remain Low,LeftWall(Night),
6908338,6908347,9,Turn,face-front/back,LeftWall(Night),
6908347,6908569,222,Pause,LeftWall(Night),
6908569,6908575,6,Turn,LeftWall(Night),
6908575,6908581,6,Turn,face-front/back,LeftWall(Night),
6908581,6908659,78,Remain Low,LeftWall(Night),
6908659,6908665,6,Turn,LeftWall(Night),
6908665,6908785,120,Pause,LeftWall(Night),
6908785,6908791,6,Turn,face-front/back,LeftWall(Night),
6908791,6909109,318,Pause,LeftWall(Night),
6909109,6909115,6,Turn,LeftWall(Night),
6909115,6909129,14,Remain Low,LeftWall(Night),
6909129,6909273,144,Pause,(Night),
6909273,6909313,40,Remain Low,,
6909313,6909319,6,Turn,face-front/back,LeftWall(Night),
6909319,6909320,1,Remain Low,LeftWall(Night),
6909320,6911131,1811,Pause,LeftWall(Night),
6911131,6911143,12,Remain Low,LeftWall(Night),
6911143,6911149,6,Turn,LeftWall(Night),
6911149,6911185,36,Remain Low,LeftWall(Night),
6911185,6911191,6,Turn,face-front/back,LeftWall(Night),
6911191,6911197,6,Remain Low,LeftWall(Night),
6911197,6911203,6,Turn,LeftWall(Night),
6911203,6911233,30,Remain Low,LeftWall(Night),
6911233,6911239,6,Turn,face-front/back,LeftWall(Night),
6911239,6911245,6,Remain Low,LeftWall(Night),
6911245,6911251,6,Turn,LeftWall(Night),
6911251,6911263,12,Remain Low,LeftWall(Night),
6911263,6911269,6,Turn,face-front/back,LeftWall(Night),
6911269,6911521,252,Remain Low,LeftWall(Night),
6911521,6911814,293,Pause,(Night),
6911814,6911820,6,Turn,face-front/back,LeftWall(Night),
6911820,6911973,153,Pause,LeftWall(Night),
6911973,6912314,341,Groom,PLF,LeftWall(Night),
6912314,6912441,127,Remain Low,LeftWall(Night),
6912441,6912447,6,Turn,LeftWall(Night),
6912447,6912448,1,Remain Low,LeftWall(Night),
6912448,6912621,173,Pause,LeftWall(Night),
6912621,6912627,6,Turn,LeftWall(Night),
6912627,6912697,70,Remain Low,LeftWall(Night),
6912697,6912843,146,Pause,LeftWall(Night),
6912843,6912896,53,Remain Low,LeftWall(Night),
6912896,6913191,295,Pause,LeftWall(Night),
6913191,6913225,34,Remain Low,LeftWall(Night),
6913225,6913533,308,Pause,LeftWall(Night),
6913533,6913605,72,Remain Low,LeftWall(Night),
6913605,6913611,6,Turn,LeftWall(Night),
6913611,6913821,210,Remain Low,Floor(Night),
6913821,6913845,24,Unknown Behavior,Floor(Night),
6913845,6913863,18,Remain Low,Floor(Night),
6913863,6913869,6,Turn,Floor(Night),
6913869,6913875,6,Turn,Floor(Night),
6913875,6913884,9,Turn,face-front/back,Floor(Night),
6913884,6913999,115,Remain Low,Floor(Night),
6913999,6914150,151,Pause,(Night),
6914150,6914171,21,Remain Low,,
6914171,6914293,122,Pause,,
6914293,6914334,41,Remain Low,,
6914334,6914346,12,Turn,face-front/back,Floor(Night),
6914346,6914358,12,Remain Low,Floor(Night),
6914358,6914364,6,Turn,Floor(Night),
6914364,6914427,63,Remain Low,Floor(Night),
6914427,6914466,39,Stretch Body,Floor(Night),
6914466,6914475,9,Remain Low,Floor(Night),
6914475,6915249,774,Stretch Body,RightWall(Night),
6915249,6915427,178,Unknown Behavior,RightWall(Night),
6915427,6916829,1402,Sleep,RightWall(Night),
6916829,6916860,31,Twitch,RightWall(Night),
6916860,6917113,253,Sleep,RightWall(Night),
6917113,6917212,99,Twitch,RightWall(Night),
6917212,6917277,65,Sleep,RightWall(Night),
6917277,6917423,146,Twitch,RightWall(Night),
6917423,6917904,481,Sleep,RightWall(Night),
6917904,6917925,21,Twitch,RightWall(Night),
6917925,6918056,131,Sleep,RightWall(Night),
6918056,6918150,94,Twitch,RightWall(Night),
6918150,6918256,106,Sleep,RightWall(Night),
6918256,6918299,43,Twitch,RightWall(Night),
6918299,6918484,185,Sleep,RightWall(Night),
6918484,6918498,14,Twitch,RightWall(Night),
6918498,6918548,50,Sleep,RightWall(Night),
6918548,6918564,16,Twitch,,
6918564,6918627,63,Sleep,RightWall(Night),
6918627,6918654,27,Twitch,RightWall(Night),
6918654,6918694,40,Sleep,RightWall(Night),
6918694,6918722,28,Twitch,,
6918722,6918875,153,Sleep,RightWall(Night),
6918875,6919078,203,Awaken,RightWall(Night),
6919078,6919087,9,Rear up Partially,RightWall(Night),
6919087,6919186,99,Remain Partially Reared,RightWall(Night),
6919186,6919192,6,Come Down From Partially Reared,RightWall(Night),
6919192,6919204,12,Remain Low,RightWall(Night),
6919204,6919210,6,Turn,face-front/back,RightWall(Night),
6919210,6919246,36,Remain Low,RightWall(Night),
6919246,6919858,612,Unknown Behavior,,
6919858,6920162,304,Groom,PLF,RightWall(Night),
6920162,6920282,120,Remain Low,RightWall(Night),
6920282,6920705,423,Unknown Behavior,RightWall(Night),
6920705,6920723,18,Remain Low,RightWall(Night),
6920723,6920742,19,Unknown Behavior,RightWall(Night),
6920742,6920748,6,Remain Low,RightWall(Night),
6920748,6920757,9,Unknown Behavior,RightWall(Night),
6920757,6920872,115,Pause,RightWall(Night),
6920872,6920897,25,Unknown Behavior,RightWall(Night),
6920897,6920909,12,Remain Low,RightWall(Night),
6920909,6920970,61,Unknown Behavior,RightWall(Night),
6920970,6921006,36,Remain Low,RightWall(Night),
6921006,6922201,1195,Unknown Behavior,RightWall(Night),
6922201,6922208,7,Remain Low,RightWall(Night),
6922462,6926493,4031,Groom,PLR<-PLF,RightWall(Night),
6926493,6927401,908,Sleep,RightWall(Night),
6927401,6927411,10,Awaken,RightWall(Night),
6927411,6927417,6,Rear up Partially,RightWall(Night),
6927417,6927427,10,Remain Partially Reared,RightWall(Night),
6927427,6927438,11,Come Down From Partially Reared,RightWall(Night),
6927438,6927444,6,Remain Low,RightWall(Night),
6927444,6927597,153,Stretch Body,RightWall(Night),
6927597,6927726,129,Remain Low,RightWall(Night),
6927726,6927732,6,Rear up Partially,RightWall(Night),
6927732,6927742,10,Come Down From Partially Reared,RightWall(Night),
6927742,6927756,14,Turn,face-front/back,RightWall(Night),
6927756,6927837,81,Remain Low,RightWall(Night),
6927973,6928275,302,Groom,PLF,Floor(Night),
6928275,6928303,28,Remain Low,Floor(Night),
6928303,6928327,24,Unknown Behavior,Floor(Night),
6928327,6928378,51,Remain Low,Floor(Night),
6928378,6928402,24,Stretch Body,Floor(Night),
6928402,6928414,12,Remain Low,Floor(Night),
6928414,6928420,6,Turn,Floor(Night),
6928420,6928426,6,Remain Low,Floor(Night),
6928426,6928432,6,Turn,Floor(Night),
6928432,6928471,39,Stretch Body,Floor(Night),
6928471,6928480,9,Turn,Floor(Night),
6928480,6928501,21,Turn,Floor(Night),
6928501,6928507,6,Turn,Floor(Night),
6928507,6928513,6,Turn,face-front/back,Floor(Night),
6928513,6928714,201,Remain Low,Floor(Night),
6928714,6928720,6,Turn,face-front/back,Floor(Night),
6928720,6928738,18,Remain Low,Floor(Night),
6928738,6928748,10,Turn,Floor(Night),
6928748,6928763,15,Remain Low,Floor(Night),
6928763,6928774,11,Rear up Partially,Floor(Night),
6928774,6928780,6,Come Down From Partially Reared,Floor(Night),
6928780,6928882,102,Remain Low,RightWall(Night),
6928882,6928888,6,Turn,RightWall(Night),
6928888,6928990,102,Remain Low,Floor(Night),
6928990,6928996,6,Turn,face-front/back,RightWall(Night),
6928996,6929002,6,Remain Low,RightWall(Night),
6929002,6929008,6,Turn,RightWall(Night),
6929008,6929062,54,Remain Low,RightWall(Night),
6929062,6929071,9,Rear up Partially,RightWall(Night),
6929071,6929077,6,Come Down From Partially Reared,RightWall(Night),
6929077,6929083,6,Remain Low,RightWall(Night),
6929083,6929089,6,Turn,face-front/back,RightWall(Night),
6929089,6929107,18,Walk Left,Floor(Night),
6929107,6929143,36,Remain Low,Floor(Night),
6929143,6929149,6,Turn,face-front/back,Floor(Night),
6929149,6929167,18,Remain Low,Floor(Night),
6929167,6929173,6,Turn,face-right,Floor(Night),
6929173,6929263,90,Remain Low,Floor(Night),
6929263,6929269,6,Turn,face-front/back,Floor(Night),
6929269,6929275,6,Remain Low,Floor(Night),
6929275,6929281,6,Turn,Floor(Night),
6929281,6929341,60,Remain Low,Floor(Night),
6929341,6929353,12,Walk Left,LeftWall(Night),
6929353,6929467,114,Remain Low,LeftWall(Night),
6929467,6929473,6,Turn,face-front/back,LeftWall(Night),
6929473,6929554,81,Remain Low,LeftWall(Night),
6929554,6929673,119,Pause,LeftWall(Night),
6929673,6929707,34,Remain Low,,
6929707,6929713,6,Turn,LeftWall(Night),
6929713,6929767,54,Remain Low,LeftWall(Night),
6929767,6929773,6,Walk Slowly,LeftWall(Night),
6929773,6929887,114,Remain Low,Floor(Night),
6929887,6929917,30,Unknown Behavior,LeftWall(Night),
6929917,6930013,96,Remain Low,Floor(Night),
6930013,6930025,12,Stationary,Floor(Night),
6930025,6930037,12,Remain Low,Floor(Night),
6930037,6930043,6,Walk Left,Floor(Night),
6930043,6930049,6,Remain Low,Floor(Night),
6930049,6930058,9,Walk Left,Floor(Night),
6930058,6930106,48,Remain Low,LeftWall(Night),
6930106,6930204,98,Pause,,
6930204,6930546,342,Groom,PLF,LeftWall(Night),
6930755,6931472,717,Groom,PLF,LeftWall(Night),
6931524,6931909,385,Groom,PLF,LeftWall(Night),
6931909,6931940,31,"(null)(RearUp, RemainRU)",LeftWall(Night),
6931940,6931946,6,Come Down To Partially Reared,LeftWall(Night),
6931946,6931956,10,Remain Partially Reared,LeftWall(Night),
6931956,6932003,47,Sniff,LeftWall(Night),
6932003,6932009,6,Stretch Body,LeftWall(Night),
6932009,6932057,48,Sniff,LeftWall(Night),
6932057,6932063,6,Stretch Body,LeftWall(Night),
6932063,6932075,12,Sniff,LeftWall(Night),
6932075,6932081,6,Remain RearUp,LeftWall(Night),
6932081,6932087,6,Come Down To Partially Reared,LeftWall(Night),
6932087,6932108,21,Remain Partially Reared,LeftWall(Night),
6932108,6932117,9,Come Down From Partially Reared,LeftWall(Night),
6932117,6932127,10,Remain Low,LeftWall(Night),
6932127,6932144,17,Remain RearUp,LeftWall(Night),
6932144,6932150,6,Come Down,LeftWall(Night),
6932150,6932156,6,Turn,face-front/back,LeftWall(Night),
6932156,6932162,6,Turn,face-right,LeftWall(Night),
6932162,6932168,6,Turn,face-front/back,LeftWall(Night),
6932168,6932207,39,Remain Low,LeftWall(Night),
6932207,6932213,6,Rear up Partially,LeftWall(Night),
6932213,6932219,6,Remain Partially Reared,LeftWall(Night),
6932219,6932225,6,Come Down From Partially Reared,LeftWall(Night),
6932225,6932237,12,Remain Low,LeftWall(Night),
6932237,6932243,6,Rear up Partially,LeftWall(Night),
6932243,6932261,18,Sniff,LeftWall(Night),
6932261,6932279,18,Remain Partially Reared,LeftWall(Night),
6932279,6932285,6,Come Down From Partially Reared,LeftWall(Night),
6932285,6932345,60,Remain Low,LeftWall(Night),
6932345,6932351,6,Turn,face-front/back,LeftWall(Night),
6932351,6932441,90,Remain Low,LeftWall(Night),
6932441,6932447,6,Turn,face-front/back,LeftWall(Night),
6932447,6932474,27,Remain Low,LeftWall(Night),
6932474,6932482,8,Stationary,LeftWall(Night),
6932482,6932693,211,Sniff,LeftWall(Night),
6932693,6932699,6,Come Down From Partially Reared,LeftWall(Night),
6932699,6932735,36,Remain Low,LeftWall(Night),
6932735,6932741,6,Turn,face-right,LeftWall(Night),
6932741,6932771,30,Remain Low,LeftWall(Night),
6932771,6932777,6,Walk Slowly,LeftWall(Night),
6933166,6934122,956,Groom,PLF,LeftWall(Night),
6934122,6934271,149,Remain Low,LeftWall(Night),
6934271,6934423,152,Pause,Night,
6934423,6934429,6,Turn,LeftWall(Night),
6934429,6934540,111,Remain Low,LeftWall(Night),
6934540,6934546,6,Turn,face-front/back,LeftWall(Night),
6934546,6934552,6,Remain Low,LeftWall(Night),
6934552,6934558,6,Turn,LeftWall(Night),
6934558,6934567,9,Turn,face-front/back,LeftWall(Night),
6934567,6934690,123,Remain Low,LeftWall(Night),
6934782,6935095,313,Groom,PLF,LeftWall(Night),
6935095,6935170,75,Remain Low,LeftWall(Night),
6935170,6935697,527,Groom,PLR<-HdW,LeftWall(Night),
6935697,6936591,894,Remain Low,LeftWall(Night),
6936591,6938957,2366,Sleep,LeftWall(Night),
6938957,6939004,47,Twitch,LeftWall(Night),
6939004,6939215,211,Sleep,LeftWall(Night),
6939215,6939267,52,Twitch,LeftWall(Night),
6939267,6939315,48,Sleep,LeftWall(Night),
6939315,6939326,11,Twitch,LeftWall(Night),
6939326,6939359,33,Sleep,Floor(Night),
6939359,6939360,1,Awaken,,
6939360,6939378,18,Walk Right,Floor(Night),
6939378,6939380,2,Remain Low,Floor(Night),
6939380,6939480,100,Pause,,
6939480,6939486,6,Walk Slowly,Floor(Night),
6939486,6939492,6,Turn,face-left,Floor(Night),
6939492,6939504,12,Remain Low,Floor(Night),
6939504,6939513,9,Turn,face-front/back,Floor(Night),
6939513,6939567,54,Remain Low,Floor(Night),
6939567,6939573,6,Turn,Floor(Night),
6939573,6939603,30,Remain Low,Floor(Night),
6939603,6939612,9,Turn,face-front/back,Floor(Night),
6939612,6940044,432,Pause,Floor(Night),
6940044,6940050,6,Turn,Floor(Night),
6940050,6940095,45,Remain Low,LeftWall(Night),
6940095,6940101,6,Walk Slowly,LeftWall(Night),
6940101,6940107,6,Remain Low,LeftWall(Night),
6940107,6940113,6,Walk Right,Floor(Night),
6940113,6940131,18,Remain Low,Floor(Night),
6940131,6940140,9,Turn,face-front/back,Floor(Night),
6940140,6940287,147,Remain Low,Floor(Night),
6940287,6943614,3327,Sleep,Floor(Night),
6943614,6943643,29,Twitch,Floor(Night),
6943643,6946920,3277,Sleep,Floor(Night),
6946920,6947012,92,Twitch,Floor(Night),
6947012,6947089,77,Sleep,Floor(Night),
6947089,6947130,41,Twitch,Floor(Night),
6947130,6947466,336,Sleep,Floor(Night),
6947466,6947640,174,Twitch,Floor(Night),
6947640,6951489,3849,Sleep,Floor(Night),
6951489,6951789,300,Twitch,Floor(Night),
6951789,6951803,14,Awaken,Floor(Night),
6951803,6951864,61,Remain Low,Floor(Night),
6951864,6951870,6,Turn,face-front/back,Floor(Night),
6951870,6951906,36,Remain Low,Floor(Night),
6951906,6951912,6,Turn,Floor(Night),
6951912,6951942,30,Remain Low,Floor(Night),
6951942,6951948,6,Turn,face-front/back,Floor(Night),
6951948,6951996,48,Remain Low,Floor(Night),
6951996,6952002,6,Turn,Floor(Night),
6952002,6952026,24,Remain Low,Floor(Night),
6952026,6952032,6,Turn,face-front/back,Floor(Night),
6952032,6952044,12,Remain Low,Floor(Night),
6952044,6952050,6,Turn,Floor(Night),
6952050,6952056,6,Remain Low,Floor(Night),
6952056,6952062,6,Turn,face-front/back,Floor(Night),
6952062,6952098,36,Remain Low,Floor(Night),
6952098,6952104,6,Turn,Floor(Night),
6952104,6952122,18,Remain Low,Floor(Night),
6952122,6952128,6,Turn,face-front/back,Floor(Night),
6952128,6952176,48,Remain Low,Floor(Night),
6952176,6952182,6,Turn,Floor(Night),
6952182,6952200,18,Remain Low,Floor(Night),
6952200,6952206,6,Turn,face-front/back,Floor(Night),
6952206,6952224,18,Remain Low,Floor(Night),
6952224,6952230,6,Turn,face-front/back,Floor(Night),
6952230,6952248,18,Remain Low,Floor(Night),
6952248,6952254,6,Turn,Floor(Night),
6952254,6952284,30,Remain Low,Floor(Night),
6952284,6952290,6,Turn,face-front/back,Floor(Night),
6952290,6952362,72,Remain Low,Floor(Night),
6952362,6952368,6,Turn,Floor(Night),
6952368,6952410,42,Remain Low,Floor(Night),
6952410,6952416,6,Turn,face-front/back,Floor(Night),
6952416,6952422,6,Turn,Floor(Night),
6952422,6952446,24,Remain Low,Floor(Night),
6952446,6952452,6,Turn,face-front/back,Floor(Night),
6952452,6952458,6,Turn,Floor(Night),
6952458,6952527,69,Remain Low,Floor(Night),
6952527,6952533,6,Turn,Floor(Night),
6952533,6952539,6,Remain Low,Floor(Night),
6952539,6952545,6,Turn,Floor(Night),
6952545,6952557,12,Remain Low,Floor(Night),
6952557,6952563,6,Turn,Floor(Night),
6952563,6952593,30,Remain Low,Floor(Night),
6952593,6952602,9,Turn,face-front/back,Floor(Night),
6952602,6952608,6,Remain Low,Floor(Night),
6952608,6952614,6,Turn,Floor(Night),
6952614,6952620,6,Turn,face-front/back,Floor(Night),
6952620,6952644,24,Remain Low,Floor(Night),
6952644,6952656,12,Turn,face-front/back,Floor(Night),
6952656,6952662,6,Remain Low,Floor(Night),
6952662,6952668,6,Turn,Floor(Night),
6952668,6952674,6,Turn,face-left,Floor(Night),
